mensagem,odio
absurdo empresa lanche propaganda qualidade comida levantar bandeira usar criança gay criança Continuarei ir USER USER USER USER USER USER USER CRIANÇADA,1
USER Gabriella pq Gabriella SAPATAO puxar fole fi rapariga,1
to salvar garia foto galera bbb figurino hoje q simplesmente ridiculo foto perfeito,0
dóir separandomar lembrar primeiro episódio de eles fodar cagada esperar Monark entendir palavra consequência USER peitar bomba estar pra dia bom novamente,0
USERquem USER ieueu mar matareu MANDO ministroseu MANDO Federal rouboeu ir dominar Mundo oooo,0
USER Governador Bahia quebrar roubar dinheiro enviar respirador PICARETA,0
USER USER USER Ah perar cuar hablamos cristina eñ bigotudo pollerudo saltan AAAHH PERO MACRIII La doble moral Pelotuda feminazi venga hacer la Boluda,0
USER USER babaca,0
USER mortaaaaaao migo reunião pai vestido lacrador ver USER USER maravilindo,0
VAGABUNDOS,0
USER USER preparar pergunta idiota apologia idiota achar escroto certo assistar Flow trás pessoa incrível USER besto quadrar merecer cobrar fato isolar soma idiotice,1
ridículo USER acreditar legal deselegante total,0
USER inteligente nutelinhasr bulling símio Toma calmante passar,0
USER FAKE NEWS TSE Lixo,0
USER El estadista Wado Tocó un nervio la polentar terrible seca Tocó un nervio del escrotar,0
USER Brasileiro bando gente burro ignorante pra preconceito escrotroporra estar pleno seculo 21 humanidade evoluindosinceramente tanto problema pra preucupar monte criança fazer birrinha preucupar conta água luz q aumento invés ficar pensamento Homem primitivo,1
USER café arma pra defender ficar issitar violência ninguém merecer esfaquear cara ficar falar metralhar porrada la acabar acontecer,0
arreper mandar certo pessoa tomar cu,1
USER USER tar situação votar Bolsonaro USERkl Deus USER,0
Matou perpétuo,0
Tomara disgraçado esfaquear mito morra mau,1
pessoa nazi existir,1
USER ABAIXA PREÇO SORVETE CARALHO CORNETO TÁ QUASE 10 CONTO PORRA ABAIXA PORRA AI,0
achar ir fuder dnv,0
tenso ficar dar notícia pra família hj pqp,0
USER PALAVRAS NAO CREDIBILIDADE LADRÃO CORRUPTO EX PRESIDIÁRIO VAGABUNDO SAI RUA RATAZANA DEDOS VENHA ABRAÇAR VC AMAR VERME LIXO CÂNCER SOCIEDADE,0
USER estuprador nojento,1
Imagina tamanho bolha imbecilidade pessoa precisar viver pleno 2022 gente passar estar passar apoiar Bozoraro URL,1
Jamais receber centavo Empresas satânico envolver criança depravação merecer cristão,0
foda USER parabem,1
ir porcaria ninguém família pisar antro perdição,1
USER USER criança inocente,0
pessoa foder mh vjda mesmo,1
USER USER Comment ça UwU fils pute,0
USER vergonha achar impressionante lei de aqui favorecer vagabundo caso vagabundo tornar pai matar filha direito saidinha prisão perpétuo vagabundo acordar,1
USER USER USER USER esculachar USER neto escroto cérebro,1
merda propaganda mano usar criança pra merda,1
Anarquizá barbarizá dominar bixona deitar,0
USER USER Verdade valer Baba 40 ladrão né,1
ninguém entender finge enteder pra passar pano ninguém levar consideração aumento absurdo combustível aumento coisa acreditar ser ignorante cara,1
filha puta pedir pra colocar 177 180 arrombada lazarento pau cu caralho agr ir recarregar 267 pra ficar redondo cartão,1
evangélico puto kakakakakaka,0
USER Vingança último ambição velho cansado esgotar Terra querer luladr cínico tbm igual ingênuo achar sofrer vítima ser vítima grd FDP,1
fingir tô vontade matar merda fiz cabelo,1
USER USER USER USER ignorante n perca,1
carar colocar gordo capa perfazer,0
USER Ei caralho foder FILHA PUTA LINDA ENGRAÇADA GENTIL AUTOESTIMA macoeira good vibe energia incrível humor eh foda eh topzer top model vitória secreto,1
USER USER filho puta mintregar,1
USER tar passar filme globo 29122010 merda,1
USER aparecer q CE doUSERa FazeUSERda vc USER filho grita USER USER haver poi ver coUSERtroladora,0
USER USER ficar,0
realmente filme bosta,1
USER nazista USER pessoa simplesmente expressar mau expressar errar tar pagar achar foda monte gente defender bandido defender político ladrão defender gente ruim esculachar conta falar dever criticar dúvida saber nazista simplesmente expressar mau dever querer ter partido nazista extinguir Nazismo extinguir comunismo,1
USER pqp pancada canela vontade louco morrer,0
USER USER USER USER VERDAUSER ALUSERM USER USER PUSERSER APARECER USER USER USER USERS USER USER USER USER IDIOTA USER SIMPLESMENTE USER USER FICÇÃOUSER SEJA USER USER EXISTE USER USER USER USER USER USER USER CAUSA IMAGINAÇÃO USER USER USER USER USER USER USER USER MUDARIA USER USER PESSOA INVENTUSER LOBISOMENS USER USER USERS USER POSSUEM USER,0
quão patético tamanho degradação mental perguntar Imagine ironicamente apoiador Bolsonaro antro acreditar vilipendiar kkkkk pequeno cômico,1
USER USER USER n bastar reforçar racismo xenófobo pra puta q pariu diabo hipócrita,1
CUZAO MERDA inventar frase Querer mt piada URL,0
USER USER Ia falar lula livre ficar vergonha cara assaltar país achar jumento pra defender,0
cara achar conversar USER burro falar besteira situação sóbrio tbm muito maconha pra resolver,1
USER USER USER sulista lixo,1
Concordo USER dizer lobo besteira USER justificar Jacob lobisomem livro enfim USER cara USER colocar palavra precisar ouvir,1
rt USER mayara chato cr porra kkkkkkkkkkkkkk,0
USER USER USER Si gustar bien pero guste y ofenr lo si eso es lo inmamable y eso es una imbecil,1
picareta sujeito psicopata,0
USER Ô mulherzinha insuportável Monique Evans Cléo deixar seguir chato,0
maanesse kra USER FODASE AUSERLES USER USER USER,0
USER USER Hardware USER 54 USER USER comunista,0
justificativa advogado dever chamar prisão quase estar matar intenção meliante vagabur,0
USER ajudar pra caralho pa ir esperar off Season longo p acostumar split Spring,1
puta estudar trabalhar vagabunda viver festa papai mamãe banca iphone13 viagem ingresso pro Lolla caralho querer,1
mau edição mau elenco,1
USER USER chupar pica corno manso,1
USER cheguei conclusão feio gordo,1
merda gente tar fazer,1
merda reportagem,1
USER USER USER USER Carai mano tar pedir cdr karma pro suporte forte lvl1 vc tar saca,0
USER pobre otário votar bozo comer carne classe médio achar rico hoje comer frango passarinho carne moídao brasil ter exportar otário,1
porra cara político kkkkkkkkkk,0
algum mano on pra trocar nude conversar putaria chamar dm HASHTAG HASHTAG HASHTAG HASHTAG,1
so gordo achar corpo bonito nojor,0
ficor triste mundo USER pessoal produção triste USER mano USER puta potencial projeto legal pra krl n tankar merda falar mano cara tar flopado reerguer absurdo ter potencial pra crescer infelizmente bom USER palavra consequência triste clima pesar EP USER início gagueja USER ta ate tremer perna ansiedade merda hein velho,1
rt USER amor nascer gente viver doenteeee,1
pra fechar noite chave ouro alguém terminar foder carregador perfeito ameer,1
ser USER aproveitar fato ser investigar PGR lançar pedido asilo político EUA USER USER conseguir USER conseguir USER liberdade USERuar perdela completo USER EUA existir cultura liberdade lutar progressismo maldito,0
hackear Brother,0
q tirar cao casa,1
USER USER USER USER responder coerente contrário de esse moleque achar dono verdade comentário achar carreira USER tempestade copo dágua falar merda retratar caso bêbado medida ser justo caso estar abertamente apoiar atrocidade caso USER pioneiro podcast Brasil empregar muito gente particularmente acreditar cancelamento exagero,1
pobre diabokkkkkk URL,1
ficar puto q tar cantar junto n gente,1
USER ah Vtnc KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,0
USER Dar manar segurar pra mandar tomar cu pq mts curso militar tomar cu,1
globo emissora planeta ja bolsonaro considerar mau lider mundo combate virus,1
Imagina tristeza pai saber filho jogar corno fire,1
USER puto nostalgia Antiga vídeo hauahauahau,0
USER Confesso q gostar saga falar sentido USER USER cara ah gostar Jacobele homem real USER conto fada ñ USER conto fada caramba stephanie imaginação fértil USER USERMichelle,1
USER USER Porreta mulher internado tratamento psiquiátrico marido achar sã faculdade mental fato consumar história sentido algum descobrir absolutamente poder denegrir imagem vida pregresso moça mendigo duvido ir surgir podre,1
USER Brasileiro bicho estranho Telegram samba cara justiça justiça esporro reclamar pra pqp,1
sala cinema chameir Edward CORNO voz alto USER,0
USER 10 dia problema retardar,1
merda tar acontecer postinho,1
armação corja dessespero USER USER simples,0
desgraça vale fazer Vitima denovo q punir pesso lei ves USER fizerao,1
Esqueceu amar KKKKKKK USER COME MULHER OUTRO MARIDO TRATE USER KKKKKK,0
2 caminho USER Levar situação aprendizado futuramente voltar diferente plenamente consciente USER Seguir ignorância cagar pra afogar vazio esquecimento afundar vício,1
USER menina tomar cu,1
mensageiro Satan USER cair dia Ira chegar,0
to inveja foda tomar cu,1
mlk sério problema q odioooo,1
acabar apanhar denovo,0
merda vejor USER jogar costa de ele cara gostar pensar coisa trocar idéia oque pensar falar merda errar muito gente pegar problema incomodar baixar cabeça oportunidade brotar gente dedo culpa USER crescer assumir responsabilidade afinal levar político USER amigo ta dar descolada USER político ficar encher cara fumar receita pro desastre mesmo dirigir embreagar vc assumir risco dar merda USER USER USER esperar estar junto novamente afinal eleição mundo amansar esquecer,1
camisa PORRA filme JASHUAHSUAHSUHAUSHAUSHUAHSSBASAUSHUAHSUASASUAUSHUAHSUAHSUAHSUAHUSHAUSUAHSUAHSUAHSUHAUSHAUHSUAHSUAHSUAHSUHAUSA USER USER USER USER USER FALO USER TINHA PRA USERUSER VIREI FÃ USER MUUUUUUUITO USER,0
1 USER ta certo historia merda 2 gostar comente ficar queto olhar video de ele achar olhar comentário ficar bravo bola USER idiota USER USER inseto,1
USER USERUSER merecer pro limbo ficar calado perante merda bicicleta gordo imundo falar cúmplice,1
USER aliado armar cidadão indefeso canalha falar moralidade desarmamento mesmo,1
acabar criminoso bolsolixo,1
homem nojento desprezível,1
Tô pegar nojo Jojo poder falar normal USER gritar pra chamar atenção gostar de ela agr USER achar mandar aff pilha Luiza USER,0
presidente USER precisar adiantar mídia porcar querer derrubálo cair conversa fiar falar Bolsonaro mostrar infectar morto Corona USER ir aprender perdido 2022 Poderiam tomar vergonha cara jornalismo verdade achar mau bom dever mudar tática convencer valer pena falar Bolsonaro criticar detestar BOLSONARO 2022 USER USER falido,1
extremamente manipulador convincente típico paciente psiquiátrico,0
prefiro morrer tossir q morrer transar 4 filho Bolsonaro,1
bando covarde,1
Bglh ridicular querer vida pessoal,0
claro q dia ir chegar falar merda pra krl programa defender Nazista inaceitável,1
Falar respeitar preconceito realmente pro inferno né,1
USER USER PORRA USER USER USER PUTO USER VOCE HAHAAHHHAHAA FODÃAAAAAAAAO,0
USER certicimo gnt preguiçoso tratar jeito msm achar peitar,1
mutir deslike comercial continuar vergonha Brasil país preconceituoso amar video USER USER,0
USER USER acéfalo pra achar ngc de esse,0
USER gostar crepúsculo fodase rir USER,0
monark errar feio cancelar atentar comunismo Che USER Fidel USER USER Tbm governo totalitário genocida Pesquisem USER USER mandar fuzilar nazismo nascer PAIDO USER ALEMÃO história esconder gente,1
porrar cara defender caralho crepuslocrespuslo eo USER porra nao prestar pra nadae vcs fas pcsiquera par xingar Felipe oq pra vcsseu maozinha nervoso,1
capitão doido cagada muito cagar globo 1000 USER globo moral pra falar USER esperar pra q crime cruel q USER entregar,1
lance pra cartão imundo ladrão fuder desgraçar bacaca,1
USER caier máscara farsante,1
ninguém seguir religião discriminador preconceituoso religião ensinar ódio,0
caralho frase sentido,1
algum evolução criação homem ficar homem mulher ficar mulher haver diferença ligar homem ser ficar homem ter vagina poder haver continuar evolução concluir homem pênis mulher vagina fazer ficar junto excretor fazer posta prazer,1
USER USER USER mulher vergonha cara pra vir público defender pastor VUSERUSER ordinário Emparelharam MEC corja ladrão Governinho mrda sair prestar Damares vUSER valer bombinha estourar,1
USER insuportável pqp USER USER,0
USER USER opinião desmerecer várias pessoa lgbt religião ir supor vc cristã chegar dizer vergonha estimular criança ser cristãs crtz vcs tratar respeito aprendam colocar difícil,1
USER USERO USER USER USER USERA USER USER USER USER USER qVEM USER USER USER USER USER RAINHA USERS USER USER USER USER PINGO HUMILDADE,0
GALERA USER USER PATROSINADO FILIPE VEJAO 00 USER USER USER USER nerd parafernalha,1
USER USER morno puro imbecilidade,0
falar vista de elas oque LGBT saber respeitar vc respeitar ngmmorrer solução esperar ajudar estudar comentar merda,1
Odeio grito acordar jeito mandar puta q parir,1
USER USER sinto USER vida mediocre vazio pena educar USER prova q importar comentário responder en ofensa ehr procurar ajuda profissional educar ler viajar aprender coisa dia USER aprender amar cuidar garotinho,0
clima merdar ficar monark dizer,0
USER USER gente noção escrúpulo gente adorar meter vida vergonha de esse pessoa fã Carla,1
cê achar q trouxa olhar p cara,1
pov pensar q ter dar pessoa errar voltar flr cm começar flr Bosta KKKKKKK Vsfd,1
Bolsonarismo mau petismo,1
constituição ter rasgadamatar filhomata mãe pai regaliasfala serioo justiça brasileiro vergonha,0
engano parecir realidade reconhecer comercial astuto colocar abraço inocente kkkk parecer normal dicionário casal constituir macho fêmea lógico anuncio ai preconceituoso normal pessoa escolher homossexual existir prova científico mostrar indivíduo nasça gay mostrar gay feliz complexo trauma lar complicar Parem alterar original mundo porcaria imaginar família totalmente disfuncional,1
faltar professor trazer estudo Holodomor USER mesmo merda NaziFacismo,1
USER imbecilidade criatura limite,0
vejor comentário medíocr bravateiro,0
USER vc roupa complexo vc sapatão falar vc metido prestar,1
USER roubar caruda USER vagabundo pra defender presidente fraco merda deixar acontecer pra eu tds USER estar preso morto,1
mulher pensadoesse mendigo bonito personal trainingvai passar peia,1
Assistam USER USER outro filmão tratar tema USER Monark burro,1
USER ir campeã burrar kkkkfiquei triste sair USER USER ter chance agredir USER amar USER maravilhoso pra eu manoor,1
USER USER exército,0
discurso lir senador kátia abreu parabéns hipocrisia,1
USER nao vida peido capettaaakkkkkkkkk,0
foda to triste acordar menstruar ta chover frio pra caralho so pq hoje festa URL,1
eleitor Bozoasno comentário defecar boca kkk USER AMO,0
qm bunda mole q quotar c Priv nao coragem mostrar cara ein ein URL,0
Ei USER USER USER Site USER USER USER USER USER USER USER USER Curtirem Porrada USER USER USER USER USER USER USER USER USER USER banheiro USER USER USER USER USER USER USER USER Celular USER 80359941,0
burro auge cancelamento Internet falar muito besteira custar caro dever parar exagerar droga álcool escutar bom assessoria defender nazismo pra justificar vista inaceitável,1
Avee puta ranço mdsss,1
USER mandar esfaquear Bolsonaro kkkkkkkkkkkk,0
USER filho de ele corrupto,0
Estressei ir pra puta parir,1
sensação horrível puta merda,1
q odio mlk tomar q fodar mt arrombado desgraçar,0
USER USER USER BURRAeu USER to flaUSERdo video felipeUSEReto to flaUSERdo PUTA COMENTARIO USER USER flar mau alguem primero apreUSERde ler USER USER pq USER USER pra freUSERte,1
USER comercial,0
HASHTAG cara pau imoral canalha defensor bandido,1
maçonaria satanico boneco fantoche kkkkkk vcs enganar ninguém ventríloquos bode derrotar kkkkkk otario fdps,0
volta aula foder maneiro,1
deslike vídeo fácil comprar USER fácil boicotar Apple USER USER USERUSER USER USER USER Google youtube vcs comentar Google tar Microsoft USER USER vario empresa apoiar casamento gay crentalha destilar veneno USER USER kkk Parabéns USER 3,1
clima bosta ficar,1
USER USER USER USER USER ée IdiotaaBicha USER USER,0
Olhem vlog akii USER foda watchvVSyKjojMQuU ehr video pq ehr vlog,1
USER USER MACHANDISE QUIXOS BURRA,0
USER USER Almenos iniciar nazismo Alemanha exatamente USER defender der direito expressar disseminar ideia idiota de eles ganhar USER USER força calar voz oUSER USER ta sofrer comparar ir sofrer caso merda ser pra frente bêbado pUSER USER sóbrio continuar arrepender MERDA USER USER falar agradecer cancelamento pUSER USER poder presor,1
6186361862618596185861857618566185561861aprenda sair matrixganhe dinheiro razoáveladquiro algum propriedade afastadagaste certo pesquisar estudandosequestre depósito porra bom genesestuprea quebrartenha filhosavalie piranha fielse descartear criar filho sozinho amamentálos,1
USER bom fracassar miseravelmente,0
cara ter juízo sair candidato deputado torcer Bolsonaro ganhar USER ter misericórdia de ele USER,0
USER dividir dinheiro publico matador aluguel atravez Rachadinha,0
detalhista né ar esfumaçar bom kkkkkk USER imaginar perfume de esse transar loucamente carro fechar,1
USER complementar ficar claro ridículo mentir criar briguinha ser fã Camila C,0
USER gostar crepusculo ter 10 ano USER 13 achar q imbecil mundo,1
morrer muito gente muito gente morrer morrer pensar bolsominiuns,1
sentido slender man retardado pro floresta noite procurar droga pagina diario retardado fico colocar floresta USER,1
USER USER USER USER USER CRIAR IDIOTAS,0
Imoraiscovardesvcs contramão Deusindo crioude Deus zombaDeus USER fogo consumidornão brinquar Deus nãoquer gay ser casaninguém haver escolhasagora criança falar saberexiste tudodeixa criança crescer descobrir mesmasvcs apologia homossexualidade gay Imoralcrime,1
USER cara doente arreper voto,0
Toma vergonha rosto procurar,0
plobema USER falar muito merda,1
manifestação recado corrupção nocivo covid19 morar traidor decepção morar covarde USER errar cúmplice depoimento pra amigo delegar falsamente amparar ministro fdp careca acompanhar 4 advogado bandido famoso clima festivo pizza tocar globo Escolheram errar pata enganat população USER,1
bando SAFADOS USER USER DINHEIRO USER USER MUQUIRANAS OLHA USER AVISAR HORA USER USER USER USER FAÇAM USER QUERUSER QUUSER USER QUERUSER USUSER USER RESPEITO USER USER USER USER,0
USER estudar mano pqp quanto besteira falar merda,1
Bunitao durmir jojo sair cozinha escrar cozinha,0
SURRA MILHÕES LARA ser deixar bostinha chão HASHTAG,0
USER USER d cama kkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0
kkkkkkkkkkkkk eh p foder velho fdp URL,1
ladrão fdp,1
USER ver filme kkk AUSERho USER USER USER apaixonar vampirinho gay,1
USER Militar acusar Haddad kit gay condenar 12 ano distribuir pornografia infantil URL,1
merda viar,1
USER bichona URL,0
USER filho kkkk,0
ir aceitar falar comigo ir briga feio,1
USER BOLSONARO TOMAR CU URL,0
USER Ué gol recente retardado,0
USER USER surpresa eleger inútil único fazer 30 ano vida público colocar família parasita política elogiar torturador miliciano claro esquecer crime PT Brasileiro pastar,1
ENVENENAR palavra veneno USER mostrar respeito criança vc dever procurar tbm,0
USER nojento pessoa preconceituoso,1
Facada ter levar tiro,0
imprensa sujo,1
Merda comercial homofóbico existir naturalidade criatura vivente Querer ensinar criança destratar ninguém querer ensinar normal natural homem casar homem mulher mulher inaceitável família filho expor criança crescer tomar decisão ser errar aprender natural plantar semente venenoso mente de ela,1
rt USER USER USER perguntar idiota claro q estar Morodeltan lavajato sr q,1
cristão pessoa amorma pessoa sexo amar julgar impura pecaminosasvocês hipócrita nojento,1
filho dia tar mana gay usar bala upa descartar lixo direito usar seringa usar pra injetar droga felizmente cidadã ignorar vagabundo URL,1
achar cara mala achar ser noção USER merecer continuar sucesso ai vcs Flow,0
ir falar verdade nao gostar crepusculo nao q achar filme merda la vampiro moderno q USER lobiUSERmem isUSER nao USER estragar cultura tambem estragar futuro criança USERnhar dracular vizinho ano achar q brilhar Alem crepusculo 1 milhao semana alem americano propaganda ir concoradar q robert patinUSERn USER USER muçher escolher,1
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER esperar q vc dormir rola grosso rabo,1
USER governo Evangelicos governo Corruptos governo Criminosos governo Irresponsaveis governo Bandidos governo psicopata,0
USER vc trouxa,1
USER Véi cara ficar feliz levantar pra foto Linna cara insuportável babaca Arthur sair d,0
HAHAHAH mau explicar teoria vampiro lobisomem huahauhauhauhau USER PROBLEMINHA Filmes adolescente perequita começar coçar,1
cara louco descrição fiquei enjoar coitado de esse cara descrição nojentar,0
USER USER ir perder mentira demagógico barato,1
ir mandar pra pqp KKKKKKKKKKKKK USER ir aplaudir,0
USER USER monstro atrever falar palavra Deus Escroto genocidar,0
USER USER esgoto lixo beneficiar publicidade governo federal USER canalha,1
dia sociedade medíocre viver perder origenssua Fé infelizmente q ser aceitar sociedade preferir juntar compartilhar q Deusonde valoresComo ser futuro filhosVC achar normal homosexualismo ser dar continuidade origem claro q refirar prática deixar Deus homem mulher USER em isso,1
HASHTAG nao refugiado oriente médio pra k cara nao sao burro,1
USER USER slk maluco dizer ter falar merda pedir desculpa maconheiro falar merda reencarnação Hitler totalmente desnecessário caguar andar USER ficar nazista nazista causa mudar literalmente sociedade alarde Caguei andar assistar deriva,1
USER mau edição,1
USER merda respeito,1
USER comercial super ofensivo homem exalar amor publicamente dever crime olho ate doer assistir cena sentir verdadeiramente ofender ousadia insistencia quebra familia tradicional horrer vergonha dizer ofensa péssima influencia jovem navegar Internet acabar cair video provavelmente irao virar gay USER pensar jeitinho brasileiro sinceramente dizer sentido brasileiro tao burro preconceituoso imbecil Caralho porrar imundo nao aceitar diferença direito opiniao rejeitar considerar adverso erro poder cometer cara Injusto vejor injustiço começar presidenta continuar,1
USER filho kkkkk idiota finger kkkkk,1
nojo de esse imundície esperar ser boicotar,0
USER comprar USER devolver acesso conta Alguém entrar alterar email conseguir entrar atendimento telefônico lixo segurança idem Trabalho esperar Aguardo,1
To achar feio gordo ficor feliz crush chamar pra sair semana,1
USER USER tomar cu,1
USER Ladrão desgraçado hipócrita inferno pras rua bandido,1
dar mó treta epoca,0
atiçar pra caralho transar lema,1
USER tradicional brasileira USER,0
USER muito cara pau,1
vergonha,0
USER Crlh foda jogar igualzinho pai,1
USER colocar mau Brasil pobre vc pare mimimi,1
repórter organização podre Globo Foice SPUSERPiauí bosta encarar reporterzinho ficar ai máscara Criem vergonha passar traidor rolo compressor recado dado Entendam quiser principalmente senhor STF USER respeitar constituição encarar rua,1
USER ir ler constituição cara incrível pedir pra fechar STF cúmulo burrice realmente funcionar democracia,1
Tida mulher real Ser gordo magro alto baixo pretabranca feio bonito mulher real mulher real,1
pra depor ficar silencio putaria,1
ai tomar cu juiz safado porra,1
filho de ele merda discurso mídia comprar choro nhonho,1
vergonha propaganda podre hambúrguer podre,0
USER USER USER BUSCAR LUZ,0
31 segundo 2 mulher 2 homem abraçar ser mencionar namorado USER TA FAZENDO ALARDE USER mundo tomar c af,1
maconha tar acabar neurônio cara falar merda,1
USER USER USER USER fato reparar comportamento torcida racional organizar expressar melhor comadr gente emotivo educação analfabeto Jade adolescente burrinho reparar,1
USER meme agonia caralho,1
cara conseguir cara pau USER primeiro 30 segundo,1
USER entender burro,1
USER ver pessoa tirar vida pessoa 10 ano ta passear rua vergonha Brasil USER USER JUSTIÇA USER 50 ano fechar USER,1
Cliche winx cgi ruim pior arma sao lgl anime personagem chato historia merda n achar nd mt Memoravel alem arma especificamente foice espada mina ruivo estranho,1
USER USER ficar campanha pra negativar video promover boicote empresa homofobia gay ser gay,1
problema abraço homem mulher abraço amiga abraçar gente preconceituoso problema gay USER USER humano sentimento vzs legal pessoa USER ACHO ISUSER USER USER USER EDUCAÇÃO lavar louça invés vim criticar,1
Deixar assistir programa achar Monark maconheiro direito liberdade inerente humano ser falar merda,1
USER JOGANDO NAÇÃO USER USER BOBO OTÁRIOS USER USER PAÍS PÔS USER USER USER LÁPOR USER SABEMKKKKĶK,0
USER QI pra debater entrevistado ruim falar muito merda,1
USER corintiano mano Apaga passar vergonha or KKKKKKKKKKKKKKKKKKKK,0
merda dar vida q tô sentir cu mané,1
USER burrinho,0
USER USER USER fanto laranja meio boca p caralho,1
USER USER desculpa Macaco saber cê analfabeto,1
USER USER DIAS GAYZAO,0
ter ver falar surto sexo Brasil,1
Perdeu cliente USER Usam criança pra força ideológico,0
Wrecking ball pra comer cu palhaço hein URL,1
USER burguerking querer ganhar fama lgbt USER nao po USER,0
USER haver nenhum ler faça sentir lêr bosta livro quiser dizer pensar concordar assistir vídeo leia Crepúsculo paz oO,1
Cara revoltante vergonha lei país,1
USER gostariamqualquer pilantra serveaté canalha Putin manipulávelvir Bidenqualquer merda surpreender,1
dizer gente colher gente planto tá guardar filho puta,1
USER bafomet vergonhoso,0
USER achar reportagem interessante ficar postar porcaria rezar,1
USER retrato elite nazista socialista eugenista progressista iluminar extremo esquerda radical URL,1
USER Mulher virar traveco,0
USER cadêr porra chave casa to doido pra mijar URL,0
rt USER USER USER pqp fiz ontemm mãe virar super saiyajin,0
USER Gordola espécie humano medonho mundo,0
caralho mano q sonho cabuloso q lkkkkkl seloco,1
USER viver haver século pobreza ignorância novidade Acham cortar verba educação pra saber investir educação resultar perda voto ser exatamente pobre humilhável ignorante,1
USER Central putinho pq cara falar técnico superestimar hauhauhuahua,0
USER debochado,0
4000 retardado,0
USER USER USER USER USER indicar Arthur tokinho leitar cu prolapsar,1
postar ter porra 3 ANOS,0
quase quebrar casa pra matar bicho estranho q entrar cozinha kkkkkkk,1
lixo bk,1
Scooby PA leonino fazer besteira liderança pra lina canceriano inferno astral de ele merda fazer ter visão signo ir rolar colocar de ele,1
achar Jojo irritante pensar gritar sera q surdo mulherzinha chato aff Alguém falar pra fulana educação pq grito Adiantace algum porco morrer,1
USER Aham noel existir neh velho LADRÃO FDP,0
pra eu n existir nenhum desaforo vida pior q alergia absorvente caralho preciso merda quase morro tomar cu,1
USER CHINA USER nazista problema hj governar carrada sociopata presidência senador deputado estadual federal aproveitar situação pra deixar sociedade doente tar culpa sociedade permitir aprender político tar pra servir servir político,1
USER USER USER Bandido msm jto opinião político q definir cara bandido vagabundo vergonha ae 500 kkkkkkk,1
Absurdo erro pq video editar compactuo nazista facista racista supremacista branco USER DEIXANDO ASSINAR TOTALMENTE USER USER USER USER ACABAR USER USER USER USER CHEGA,1
NAO USER USER USER USER USER,0
PorracaralhoEsse cara sábio,0
heróiparabéns eleo capeto voltar inferno,0
serio vcs dar premio pra menina voz insuportavel,1
USER USER Pilantras quinto inferno vcs merecer HASHTAG,0
gente louco,1
USER USER USER incrível USER ver comentário pensar pq religioso alienar nojento,1
USER USER Ri ablr livro pra menina falar falar exatamente querer falar saber Show USER,1
cara matar filha sair dia pai USER USER USER kkk,0
USER tar chapado vc ver liberdade expressão limite tar fazer,0
USER Aaaa ficado avisar merda,1
comer arroz feijão fdp fresco caralho,1
cara tenque lavar lingua,0
USER desgraça msm,0
ah USER USER USER USER biblia USER USER USER USER usar perfume família tradicional cú rolar amor possuir gênero raça obedecer padrão,1
USER USER USER Resumido mulher escroto marido mendigo escroto mulher marido escroto mendigo santo história 3 escroto vítimas filho infelizmente povão adorar,1
mt otário vsf,1
achar colocar macara i pra rua mostrar pra tirano ta bola ficar sentar reclamar adiantar cabeça doente de ele achar USER ta mostrar pra representar,0
país atrasado prova manifestação homofóbico discurso preconceituoso mundo inteiro mover sentido entender ninguém direito julgar outro amar Brasil continuar burro preguiçoso cheio moralidade torpe,1
USER falhar asa Monark inúmero cagada USER USER defender cortar raiz sabichão Monark colocar risco trabalho suster várias família depender podcast pena cheirar cueca Monark,1
continuar cheguei seguinte USER achar alguem ir falar USERdo pra nao pessoa nao ir chegar falar ei ei USER saber crepusculo la eduard fodao etc claro nao USER outro video de ele so micareta começo USER USERdose USER micareta respirar fundo USER pegar aids saber mesmo assuntoniguem falar pra assismsabiar vç micareta respirar USERPegaAid,1
USER sair USER falar de ela USER esperar encontrar rede nacional kkkkk USER tar dar mole arrumar treta Atoa roça sair causa pena gostar de ela,0
ai cara primo mostrar voce gostar MysteryGuitarMan ta curter cara gostar voce continuar bater emprensa colocar legal pessoa enchergam voce emprensa dominar dai foda ficar revoltado pá continuar gostar voce le abração car,1
nojo Toddynho ridículo humano horrível,0
USER gay problemaproblema querer obrigar agenda gay hetero,1
sucesso mundo ganhar milhão merda USER,1
monstro criminoso matar sangue frio inocente Isabella largo fogo inferno esperar vcs ninguém escapar justiça USER monstro ter dia livre dia pai pai mae matar criança terao USER vida,1
USER vc sapatao fan suju,0
USER vírus taí imbecilidade aglomeração etc,0
JAJAJAJAJAJAJAAJAJAJAJAJAJAJAJAJAJAJA MAMANDO URL,0
Velho escrotar URL,0
deus ódio Internet merda vagabundo pilantra,1
USER Meninhos q querer menininha USER,0
de esse índir índia verdade rosto japonesa feio pra caralho teta murcho quadril geladeirasão coisa horrível,1
vídeo USERue ver USERaí puxar sacoaliás USER gostar puxar ninguém assisti confessar USERue concordei todosUSER POLÍTICOSAliásnão concordar dar ótimo gargalhada jeito falar verdade tarja misturar humor cara USERUSER acessório USER diferençaTe admiror Parabéns trabalho Ah vc Gatocara Vlw,0
