mensagem,odio
vsf dia triste,1
rt feio q hj amanhã,1
continue firme esquerda gostar senhora responsável sensato inteligente Autoritarismo esquerda erro fracasso equilibrar em esse extremo,1
força Damares,0
Fem agenda esquerda Cade defesa raquel cara PT dizer pra estuprala acordar,1
tbm n conseguir site tar lento conseguir entrar fiquei lista espera ardi,0
fiz mau jogo vida agoraaa ganhar incrivel,1
to dar berro,0
ódio link,0
dia,0
uai c n falar pra eu dia viado bosta skksskzk,1
5 separação fraudad kbçade0vote pov0 volta governo bolsonaro dia dólar r 300 Petrobras ronaldo whatsapp Michele justin bieber ceará,0
ficar puta piorrr,1
continuação tweet burro carater punheteironar tomar vergonha rapá ngm fetiche,1
atualmente fazer dizer jamais fazer,0
votar presidente deputado senador presidente,0
hoje Maria flor,0
Vc eleita pq colar Bolsonaro poder pouquinho lealdadesó pouquinho,0
rt deixar puto querer otario,0
Zumbis tentar escrachar Universidade Presbiteriana Mackenzie,0
puto merda,1
ciência religioso posicionar assunto moderninho enganar desavisar tb,0
mulher Porraeu,1
ser legal dms gente vacilono p carai,1
semana inteiro pra ficar doente ir ficar ruim feira,1
felicidade vc merecer,0
odeier nubank,0
agr gostar raça negro pq ehr moda q saber gosto musical mundo né tomar cu,1
dominique dar idéia depilação cera ser dóir kk,0
mulher armador barraca,1
cair ir entender legal hahahahahhahaha,0
pf subordinar pq espanto acordar gente,1
Haddad muito admiração hoje teriamos presidente fazer diferença pessoa,1
dica droga nao entupa serie,0
buceta ranho caranguejo,1
imperioso acabar terrorismo incendiário negociata volta incêndio,1
Lula livre,0
seminário estar climão professor ppge imaginar rolar reunião departamento,1
caso querer entender melhor acontecer,0
amer amoooooo,0
ridículo,0
caneta tinta suficiente escrever 2 3 quilômetro traço começo Avenida Paulista Paulo,0
mesmo 19 ano,0
ISLÃO KKKK,0
mano céu tar acontecer,0
concordar familiar atacar adversário político bandeira educação,0
ligar tmb fdp kkkkkkkkkkk,0
bom arrumar namorar faculdade imaginar arrumar q namorar distncia pq p,0
almoçar shopping agoraOlho senha sair pra mimComo sera menina caixa dissorsrsrsAmei achar engraçado,1
garantar pr o ajudar diferença fudir,0
Deus contigo ministra,0
pai tar dormir porra,1
rt pra lembrar hoje noite ir Guarulhos paizão tar afim brincar gostoso,0
dúvida droga álcool atleta 200 atleta 25,0
duvido,0
gente apostar ficha gente esperar gente pensar ir diferente verdade,1
ué investigar alguém q coaf vc q,0
,0
oporra,0
VEJO TRIBUNAL SEGURANÇA NAÇÃO JOGO,0
rt abaixar preço figura desenho chinês presidente,0
edição focar brasileira convocar Copa Mundo sucesso perfi criar editar quase 17 milhão visualização ideia edição focar atleta campeã brasileiro 2018 VAMOS,0
PSL envolver atrocidade,0
daily tweet ódio mao isar odeiar mao,0
caralho tar esperar BEIJÃO PQP VI JOGUEI CHÃO TÔ CARALHOOO FIQUEI ARREPIADA TÔ VENDO VIDEO 20 MINUTOS PORRA NAMORADINHOS PRA CARALHO PORRA QUASE DESMAIEI PORRAAAAAAAA,1
to dormir mt pqp,1
depender,0
lindo,0
filha negro branco capricho natureza gritar NEGRA NEGRA,0
usar brao levantar ser j estar travado pqp,0
nao tratar,0
Qdo vc ver mulher conversar q vc dar investida,1
tv burnin defeito painel trocar absurdo qualidade tvs Oled link,1
rt seguir rt divulgaa,0
sair caraio,0
Emirados Árabes Marte construir Dubai 2117 UOL usar grana ajudar refugiado irmão,0
thais carla gordaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa oo oo,0
mano vcs foda,1
Independe poder fazer antesn afirmar negar n justificar soco cara de ele ter forma resolver bater disposto apanhar t sujeito entrar roque entrar simples,0
ser pai dar ministério,0
passar trote falhar mm,0
Entendi geralmente notificar atualização pessoa comentar tamanho Demo aumento pensar poder ocorrer notificar,1
gente q to ficar doente to fodido,1
tar brocado subway posto tar fechado tomar cu,1
kkkkkkkkk twitter fdp burro dissertar postular defender tese fdp burro,1
putar homem,0
mão câimbra l,0
ir estádio flamengo jogar vasco estar jogar tb,0
rt,0
porra sabiá foder c braço,1
burrar mulher perder mamão mto maduro cara,1
Lamentável dever informar população serviço desinformação,0
pensar ir morrer querer,0
perceber,0
tiro capinha pra sentir pegada ate celular kkk,0
,0
realmente n tar acontecer uber cidade,0
bobo odio,1
Parem histerianão ha homem homem Muher mulher Pq pessoa sentir diferente n,1
putinha ppk mel,0
pensar sanidade mental podes enxoval xd,0
ai Gabi viver ai mesmo amo,0
mostrar ex presidiário descondenar vcs q haver prova continuar corrupção desgoverno atual,0
mérito Farroupilha Porongos véio havan ganhar medalha critério recebêla,0
Focate nrs n diga q inofensivo si islao levar lado radical n falar isis,0
Deus tar dar errar hj dar certo pai comprar sócio de ele nois dono bagaca sozinho Avuaaaa porra,1
realidade imbecilidade humano moral prá,0
8 março rua,0
querer cara véi,0
pequeno esperar mundo mão porrar,0
chinelo arrebentar amanhã sair pra comprar prego,0
parabéns,0
rt caralho olhar 699 preciso,1
q mirmã,0
povinho pra militar pra ajudar enchente criticar errar,1
Moro Dallagnol Bolsonaro traidor Pátria Bolsonaro governo morte apolog tortura crime racismo Fake News homofobia prática crime humanidade Bolsonaro presidencial pra rua defesa Lula Democracia brasileiro UNIDO JAMAIS SERÁ VENCIDO GREVE INDETERMINADA SOLTAREM LULA,1
putinha aguente 3 kkkk socorrooo,0
ter oportunidade conquistar liberdade financeiro investir transformar vida fazer,0
hahahaha rs tb achar,0
ai dormi noite pqp,0
ficar irmã saco pqp,0
time brasileiro valioso Palmeiras Flamengo elenco avaliar 100 115 milhão elenco Porto eliminar oitava UCL ano 5x0 Liverpool passar 400 milhão muito droga achar competir,0
Lixo,0
38 1256 caslu chamar feio meta ehr q lucas,1
repugnante matéria indivíduo precisar processar,0
rt imaginar pai acompanhar filho karatê hoje,0
puts único kkkkkkkkkkk sentir tapado,0
rt tô sumido site,0
cara CÍNICA,0
karol razo felicidade,0
cavalgar amanhã ir to puta,1
j passar vergonha hoje lambebotas petralha j dormir,1
rt batizado Alok,0
buceta chupar bucetapq chupar prikito sexo oposto,1
vida babar ovo Bia bia feio gordo,1
Daniela Mercury parar tocar bloco passar Polícia Militar ouvir PM pinico,0
normalmente fufa paneleiro Pára criar estereótipo horrível,1
mito trabalhador,0
Raiane sapatão fld mh bunda KKKKKKKKK,1
manar explicação pra pessoa maravilhoso carinho ti obgdo eu conselho seguir kkkk mano amar pra caralho chato,1
deus link,0
bolsonaro 4 ano mandato gastar 27 milhão cartão corporativo esculachar consórcio atual mandatário 4 gastar 12 milhão praticamente metade haver consumir ex presidente 48 link,0
pra ouvir rua reconciliam pqp,0
ai luigi vc ta militar q sacar pq entendar privilégio nascer homem branco,0
lindar adorar,0
Tá bagaceira país merda,1
excelente p entrevista,0
escutar música sapatão,1
fufa fofo,0
casa chato de eles conversar nervo desgraçar,0
feedback ver vídeo magnífico lusolondrino ver,0
eaí pra caralho dobro,1
júnior defender abel Mauro ficar puto mn kkkk,0
Linfp eer arrombar,0
odeio mandar caralho instagram vc responder,1
rt fancar jin passar pra alegrar timeline Mutuals,0
rt ouçor voz áudio ficor deus Serasi escutar voz feio,1
Daqui mudar preto vermelho p preto branco,1
rt agradeçar deus vida coroa n porra,0
perfeito esperar,0
lembrar último menina ficar manaus lembrar,1
gente machismo link,1
rt Caralhoooo mulher lindo porra vsf,1
lista longo precisar afastar jogar lixo história bozo zero morar dallagnol delegado juíz procurador vazajato doge barroso fux carmenlúcia toffoli Facchin trf4 inteiro Mourão heleno deputado senador golpista etc,1
topo prosperidade moleza prontificar oferecer raro agarrar garra unha companheiro companheiro começar ta Puto bolso,1
parabéns professor,0
tardeee,0
rt foda qnd vc tar feio espelho horrível câmera,1
lagoa dia calor carai noite frio porra,0
cara postar trampo de ele brabo pra carai vamo q aguentar falar q p provocar ex ce viver p cuidar vida cuidar errar q doença,1
encher administração governo carioca montão aliado garotinho,0
300 semana pra pessoa filho acabar tudinho luxo gostar comer carne dia,1
reclamar q sonhar c cafuçu atraír link,0
dia ruim fique vídeo felix dar tchauzinho pra melhorar dia fique vídeo continuar,1
pau cu republica dominicano Brasil,1
Última alguém tentar graça irmão sair porrada mãe sair banho desesperar ir rua tirar fdp mexer comigo mexer irmão,1
bue magro nao dao comida casa vento desaparece fosses gordo comer Entra ginasio So precisavas engordar becka Come comer come gajas VAO PO CARALHO FILHOS PUTA,1
stay ficar vario live perguntar gatinho minho dai poxa curioso soonie doongie dori eu ficar chateado kkkkkkkkkkkkkkkkkkkkk nao ser pai babão ne minho ta tentar enganar,0
rt vacilação ta ai nao vacilar,0
dever puto chip,0
lascar pf ladrão cagdo casa link,1
querer apresentação daniel Alves pedir,0
foto seguir hein galera,0
querer degustar flor flor,0
imperdível,0
éverton Ribeiro engraçado dançar funk vtnc kkkkkkkkkkkkkkk,0
rt caralho mano nojor mlk,1
Pirralha apostar canudinho,0
prezar igualdade gênero femimimismo,0
impressão haver tenso sexual ar,0
rt bom bandido viver rima parceiro ta fodido,1
canso de esse cara soca fofo kkkkk,0
votar cola velcro hahahahaha,0
qnd player feminino dar mole entendiamos,0
ruim pqp,1
deus subhumano putrefação,0
ver ninguém merecer chegar,0
30 abril 2019,0
dia caraio,0
Cara ir tomar cu desprezível irracional ameba filho puta covarde esconder fake lixo porra haver política merda criança dever empalar praça público,1
nancy errar sarah chato pra caralho,1
ok nick passar fase perito passar academia polícia acadepol preparar exercer profissão,1
Jesus manhã corrida ver amer criança lidar 13 querer sair nuo correr gritar bolsonaro,0
loira,0
wes dever morrer,0
ir evitar polêmica esquerda combustível p provocar incêndio,1
câmera fundo casa to fudido,0
foda Mano rodrigo Santana ta certo clássico paz arquibancada pau quebrar campo,1
amiga vir lindo dormir de aí acordar atordoado levantar cama pau durão badalando vergonha pai,1
Facebook tar ótimo problema tar ir Instagram Tá perfeito vida maravilha Twitter inferno porra tá merda Vontade matar filho puta caralho voltar pra,1
negar levar hora pra responder tl cara pau ficar tl falar ninguém pra conversar,1
assustar q GP,0
parabéns Thomas Perez acabar nomear líder CND poder feliz pe,0
ser Amanda ja rio querer encontrar Aline,0
ser 75 real produto frete gratis nao ficar tao puta comprar kkkkkk,1
rt insuportável viar ficar briguinha diva pop,1
gente achar idiota moral Msm,1
futuro presidente 2022 Fernando haddad,0
porra acabar,0
tamo Tóquio filha puta,1
foda vc abrir olho enxergar coisa porra estar cara século,1
vida lembrar eu gbete brincar escola 4 série gente msm idade link,1
justiça Lula jato,0
tristeza país perder esperança presente bom futuro digno feliz filho netosEsquecem caixão gavetascanalha congresso STF,0
acesso gratuito página notion lista bom ferramenta ir usar prompts favorito dê like retweet comente ai tweet acima pra receber link precisar seguir poder enviar link link,1
brabo causa quantidade bar chato cacete,1
mulher política eleitorado mulher eleito pq mulher confiar mulher,1
Emocionante triste,1
porquinho diferente,0
vaca falar concatenar vogal,1
pouco guardião,0
porra lixo idiota mundo deriva,1
tô puta hoje vlh respirar eu hoje,1
odeiar qr mostrar inteligente q,0
tomar ai desgraçar,0
cair shuffle fiquei pqp esqueci som,0
rael Garcia sanches beijar pau feio,1
Apop fã NOOSSA odeio kpop japonezinho merdakkk música chato xingling k k entendar kpop lixo procurar ouvir letra musica falar pra pagar fodão baba ovo ídolo apop machista racista,1
aberraçao natureza lixo,1
queeeeeeee q so continuar feio aaaaa,1
pena apanhar babaca,0
fiquei mt confisa escolher joshua pq porrar n eh tetudo ai ler certo,0
Mara apresentar,0
porra celular cair chão acender crl pqp,0
nordestino otrio votar comunista famlia inteiro nordeste pensar existir cultura informar corrupto,0
botar feio em isso,1
galerinha vida loca né link,0
muito cabeça pessoa,1
domingo vó kk,0
ódio velhote link,0
exagerar váarias pra secretaria Comecei alisar cabelo adolescencia hj querer telo cachear nao,0
rt ah tomar cu,1
irm chegar logoooo s querer dormir,1
deyverson titular amanhã tomar cu né,1
fotor dia entror campus IFBA Porto seguro passo placa nome sorrio alegria gratidão finalmente cursar ensino superior Saudades vc Ministro Educação Gratidão,0
is smart af,0
rolar hoje sabadao,1
Atoa Lambedora saco milicianoA tonto assassino MarielleDeixe escroto mulher,1
Tipico esquerda convir ai abrir exceção,1
impressionado ouvir pequeno trecho Hora Brasil parecer imprensa esquerdista falar presidente Relataram opinião político petista criticar imensamente controlar imprensa oficial Rede Globo diferir Fiquei boquiaberto hoje,1
vamo acordar kiki link,0
impressão porrar louco proximidade 0 10 02 mensagem pra gato pegoooo,0
,0
mano cabelo mistura man,0
explicar decadência RS pena,0
header ficar gigante ipad pqp,0
feio magro bonito gordo osh,1
ir pra frente Brasil,0
sério gente ficar postar foto legenda GORDA FEIA,1
matar brownie hamburgers deboche risado conversa coração amer baitola véa,0
rt ter q apanhar desaforado fdp,0
rt pretinho vc merecer mt,0
língua ta inchado igual pão vtnc,0
rt sair role bala borracha gay pqp,1
porra musica deixar to repeat,0
batalha dia mulher lembrar burra meixmo ser top,1
olha DETALHE moça vestido vermelho Luiza donar magazine Luiza 100Bolsona governo observar sair pra corja nojentar,1
pena Brasil saudade Bagaçeira,0
vergonhar filho puta,1
juiz apitar pqp dividido dê,0
Feminismo movimento q lutar mulher perseguir td mulher q ter opinião próprio,1
porra,0
uq passar hoje tar pensar casa banho bater cochilo vida genxte,0
cnb perder essso partida man cblol pqp,0
fumo cusper cuspo fumo puta parir antibrunismo alimentar criminoso ignorante raio q partir Sporting q colo q brinquar terrorismo tribunal puta q parir futebol português ide vista,1
car estaba gordo dábame moita vegoña falar comida pensaba xente ír pensar unha bola grasa seguro pensar en comer,1
ninguém valorizar colocar foto pessoa,1
Oq puder pra estudar trabalhar futuro pra tirar mnh família lugarzinho de esse povinho ir Deus vc n andar pra frente amor vida smp msm,1
pqp ir ai falar kkkkkkkk,0
p 16h,0
considerar gatilho emocional,0
éalguém duvidar,0
vagabundo ficar doido pra vacilar responsar achar ouro achar mancada,1
único ver hj vagabundo filho de ele ser novamente investigar roubar BANDIDOS,1
mãe amer pra caralho,1
achar Júnior falar merda pra caralho falar merda lixo comentarista futebol colocar amizade fracassado acima profissão dever opinião imparcial,1
ódio gente botar negócio reagir passar story,1
rt ignorar alguém gostar causa mesmo reação química cérebro lesão físico,1
ce ta doido porra n saber sair vida dj,0
Bolsonaro bandido,1
nath finanças detonar primo rico tentar aula poupar 1 salário mínimo virar piada rede link ter noção ressaltar nath rebater coaching,0
ir atualizar prêmio q filho filha receber,0
garota perfeito vsf,1
liga mulher burra,1
caralho pra q q paloma morar outro es,1
rt q comprar ta usar incomodar dms vida Moss,1
pessoal entender estar guerra retomar maneira Usar método guerrilha manual de ele sujar mão colocar lixo pra limpar casa,1
n consigo comentar pq proprietário conta limitar pra,0
coronel,0
maldito gato hoje passar estresse pprt,0
imagem perfeitaaaaa,0
1 milhão pinguço cia jadson dm vtnc,0
professor incrível,0
coincidência sincronicidade,0
coisa postar motivo Surtaçao tô msm ir motivo p fdp kkkkkkkkkkkk,0
infelizmente troquar banco bjs ligar kskkk,0
merda velho pqp,1
LOADING claudiabarrosprof INSCRIÇÕES COMEÇAM AMANHÃ 0800 Prova 2ª fase difícil candidato passada euforia aprovação prova preliminar,0
casal sapatao emaya pll,0
ódio eu cara comprar calça shein ter esquecir fato engordar criar coxa bunda songa monga escolher calça caber ficar soltar querer dar cara,0
Tá msn,0
leo lins q curtir comentario ihaaaaa sera pedir trampo liberar pra show,0
vsf foto tiro franja ficar olho pra ver,0
s aprender casa,0
deus cu q cu cala,1
neymar 30 conto olhar fixar link,1
prevejor pirocar cartão crédito junho,0
Falou acordar dar munição pra esquerdo burrice,1
país errar padre mudar venezuela cuba ajuda comunitário,1
viar,1
deus pinto apontadaxo po xéu,0
democrata gente tolerante aceitar mudança operar,1
UNIFORME OFICIAL CAM preto branco listadoSó jogar branco merdar,1
projeto de esse cidade Brasileiraai futuro estara garantido,0
rt muito burocracia pra quebrar ovo batidinha canto fogão,0
caralho,1
dor barriga fudido pqp,0
GABINETE ÓDIO ódio corrupto ódio canalha ódio conivente criminoso NAÇÃO BRASILEIRA,1
tema lógico vc refutar,0
preocupado pra crl pai pqp,0
assisti jogo Brasil 1x0 vitória identificar time feio pqp,1
plataforma abrir comunidade UFRGS curso projeto política nacional saúde LGBT educação pr relação étnicoracial TA,0
orgulho,1
aaaahahh filha puta belezan,1
lindo kids link,0
porraaaaaaaaaaaaaaa Brasilessssss link,0
adorar clima frio,0
to precisar parça chamar pra algum resenha to preço lula pqp,0
ódio roger dai,0
q bosta,1
furo orelha sapatão,1
parabns presidente,0
to cansado vcs discutir racismo vo Unfolo,0
top 10 moda feio ano 2010,1
cadêr gado pra passar pano,0
rt dia ta feio triste gostar,1
gostar teatrinho de ela,0
pau cu,1
ruim beber cerveja muito vontade banheiro hora,1
inocente achar q ir né,0
fuder filho puta ficar confundir cadeia alimentar babaquice merda,1
rt colorado achar q futebol nascer 2006 ficar mimimi popo po grêmio n mundial,0
dia cis passar vergonha comentar trans aparência trans tomar cu inferno,1
amigo td agr querer controlar dever ficar oq dever vtnc,0
acreditar juiz colocar país risco acontecer culpeo junto sis legal Estã,0
dia surtar acabar livro enorme semana tar nenhum ler outro tô ficar louco pq outro,0
globalização capital causar cabeça pessoa link,1
pqp Mano nao acreditar fazer mingi querer dpegar nenê encher amor carinho,1
Jesusnão parar comerVou ficar gordo feio,1
caraio fiqueer triste,1
velho maldito voltar pra cadeia safado,0
respeitável elegante culto educar lir,0
Visão Inferno besta bestinha,0
kkkkkkkkkk pqp Mano,1
merda mds pq retardar cara consigar ficar merda vsf vida,1
tar rua chamar Inpe mentiroso nao presidentefor dado ver satelite Nasa proprio criterio fajuto orgão colocar alerta desmatamento região permitir desmatamento,1
Deus homem Misericórdia,0
criar piar aq casa p vingador,1
dar certo ninguém entender,0
adorar aparecer deturpar fala de ele,0
pedir respeitar porrar,0
Vixi ta nisso Bora gente preciso girar engrenagem muito gente querer precisar trabalhar,1
,0
Namoradas hoje querer sexo desculpa dor cabeça vestir camisola Ederson entrar,1
puta parir q corrids foda,1
casa sentimento missão cumprir,0
existir negro nazista,0
to pegar ranço gnt pqp,0
pergunta mônico,0
comum normal amigo homem cumprimentar,0
mostrar quão irresponsável egoista fracassar sociedade deixar ajudar pessoa chance vida existir fila GIGANTESTA doação órgão pra pessoa vida depender né foda,1
ir chutar balde porra,0
parabéns Fernando Haddad,0
esquecer rio janeiro prender lugara criminalidade continuar alta amaldiçoar,0
falar deus pra acreditar né destino enfim tô onda,0
parabéns lindo,0
,0
Brasilllllll porrar,0
achar fofo dms Jackson segurar mão Alok pra play treco link,0
fácil bandido bandido de ele cadeia lulaladrao STF protetor bandido,1
novidade frase entretanto poder desistirresistência persistência,0
mano porra acabar vtnc,0
caviar tá D L I C I S,0
porra,0
alguém indicar brechós pf,0
mayara né porra Grt gato crlh,0
bolsonaro cadeia 2 tbm ação,0
dever pena próprio ignorância,1
arrumei coisa alícia pra passar fds papai de ela,0
2017 ser sonho nacionalismo pesadelo comunicação social desejo mau ano jornalixo,1
vsf Mano gato,1
esquerdista cacete,1
Ô padreco tentar ficar evidência Burro ô padrezinho fofoca cai real 57797847 encarar,0
ridículo,0
Chupa bandidagem votar cara,0
rt dormir boca abrir kkkk,1
8 março,0
Melhor legenda história,1
ah perfeito torcer pra,0
artista acesso link,0
caralhar amiga mãe superar ta doido tocar tocar ja super superar miga,0
KKKKKKKKKKKKKKKK 3RACHA MANO KKKKKKKKKKKKKKK Tenha amigo deem força mesmo amigo zoamr KKKKKKKKK,0
Rochdale OsascoSP fêmea Achada Nome NOME cor Branco,0
verdadeiro mulher porra,1
fiz compra simples mercado dia dar 250 conto,1
dia ir sapatao próprio sapatao hoje,0
rt opinião elogio trazer pra ouvir guardar pra vc amorar,1
mana kkkkkkkk julgar bom agr ver,0
achar melhor q usar so Mao pq realmente mundo andar fufa gay otr ih ahn,1
qq aconteceuuu,0
parabéns Leda vc fantástico,0
mau 13s ver futebol kkkk,1
aprender tricotar servir pra muito,0
pohar mano tnc ódio filha puta caralho buceta piru cu,1
Bulgária mimimi esquerdista Sofreram pele URSS globalismo comunismo,0
rt sedento cu,1
chegar,0
Arábia Saudita acolher refugiado acolher nenhum de eles hoje,0
tender PP né,0
avisar pro vampeta ronaldo chamar paulino Bâmbi,0
página presidente ta mau total direito reclamar falar q ta maravilha doente cabeça kkk,1
rt amar porra tar chamar amor kkkkkk,1
vejor problema esquerda sustentar fake News,1
velho corretor fdp,0
piorr fiz comprar tênis branco,0
vagabundo,1
chegar violência amor Deus quanta ignorância enter ânsia pra alcançar interesse pessoal ser minoria enxergar,1
caralho tar namoral,1
pqp uniters fandon chato ver flodar video,0
,0
Oii querer ouvir Dream Glow feat programao Obrigadx Love Maze,0
discriminador contrário querer igualdade,0
tomar cu chato,1
nathalia pedir p eu chamar Alessandro p resenha kkkkkk merdele certo,0
ces q entender q NINGUEM legalização aborto pq achar legal abortar legalização aborto questao saude publicar nao lazer crente chr caralho,1
Nomes faltar vigarista corrupto aldrabão assassino vendir traidor pedófilo aberração,1
deus pauta rolar ir mulher feliz mundo,1
SR NETO LÁGRIMAS FORÇA GUERREIRO,0
ta frio vsf,0
amor pica bater ficar,1
msica padroeiro si ficar cabea pqp,0
morrer consuma droga levar droga Filipinas engano favela dominar tráfico,1
comprar olhadinha link link link,0
Indo CAPC,0
PRAGA FICO DESGASTADA MANCHETES VIL REPUGNANTE TECLO CONCLUIR RACIOCÍNIO AFFFFFFF,0
ver mundo ficar bonito continuar lixo,1
nss bolo cenoura tar pqp,0
barzinho barra elite opressor bjs noite,0
fdp kkkkkk,0
rt nd Mlhr q alguém q entenda t falar porra,0
pastor demônio,0
olhar legal tubo cano dágua hyundai hb20 16 2012 2013 2014 hb20 ver,0
retorno comercial chegada Daniel Alves ser sentido Paulo acordo Netshoes responsável comercialização uniforme clube paulista pedido camisa sãopaulino crescimento 420 CARALHOOOOO CAMISA P BURRO,1
moral gente q n pingo responsabilidade sentimento outro foder,1
capitalismo n existir depressão né mano,0
Ministra Damares representar,0
viar bicho estranho msm ver ein,1
consiger assistir show Marília Mendonça pqp,0
tarcisio vc ehr filho puta,1
forte,0
FATOS haver argumento 7 governo liberar rinha galo conseguir separar sul resto Brasil anexou guiano francêsa perder Bahia truco pro soviético mato grosso pro alemão indice kPoppers ultimo ano,0
parabéns,0
Alexandre falar coragem pra marcar Olha ator vc 6 Alexandre Mostra pra,0
bicha bonito bicho odiar né oq,1
ômodeuzzz,0
ombro ta tao pesar sintar peso 30 kg qpoiado q odio,0
gente vdd fazir lição português oq escrevi pqp mto chato português vtmnc,1
falar falar continuar FIRMES FOES MINISTROS,0
Buncis,0
poder mesclaruma belo espanhola lindo holandesarsrsrs,0
ninguém prestar porra man,0
n ir negar querer,0
alertar luisa confessar ficar raluca,0
lindaaa link,0
acordar escutar samba pagode dia tar ser maravilhoso sksk,0
irritar yags obsessão diva tar inovar kylie provavelmente mesmo ano ninguém ligar artista futuramente fizer parecido crédito kylie injusto,1
dia massa,1
rt parabéns puto,0
Burra mulher esquecer celular ônibus ta chorar busão querer rir,1
chato tb achar menina chato gente terminar escola gente precisar amiga ficar forçar negócio,1
opa apagueer meta hahaha ir trinta comentário total vídeo favorito lane Edits contar rts,1
concordar,0
defender conseguir explicar morte pequeno Agata,0
algum dia falar q n gostar série retirar oq dizer to viciado porra,0
rt tô feliz aaaaa,0
pq trabalho to bacuri pra cuidar kkkkkkkkk,0
chato sinto chorar ficor puta,1
feio hj,1
nao aonde to meter nao ir sair,1
ar bué cansado trabalho pessoa n entender desculpem vcs n mexir cu ok,1
tar repreendido nome Jesus,0
ir rancar cabeça,0
wpp voltar ditadura,0
feli catu Miau cadê deus,0
ouverr lingua dedo puta meta medo,1
tiffany garota tiffany menino Jake,1
desorganizado desmarca curso ódio,0
significar q amar fase adorar tornei tornar pouco graças espiritualidade gostar de aqui kkkk gosto amigo ajudar pessoa sábado irmão santo de aqui,1
chupar q uva filho,0
mano sentido colocar Sornoza Pqp Vital tar jogar pra caralho apostariar Urso jogador experiente clássico de esse,1
brochar calcinha bege,0
caralho to passar KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK,1
38 1156 piranha master vamo jogar alta 38 1157 putiane quele pique kkk 38 1159 aindaaaa mudar,1
cara pau heim pqp,1
liberdade absoluto ir morrer torcer pra dia ideologia dominar mundo,0
caralho pqp sintar exatamente ouvir victor xama pqp genio,1
oxe obvio uqe nao ehr culpa de ele gente vagabundo,1
thayna gnt canelar 3 km pra comer hambúrguer emagrecir pra comer porra kkkkkkkk,1
meritocracia existir n ta ver nordestino pedalar 29 km nadar 41 km formar direito,0
refugiado Emigrantes perspectiva Padre Vítor MelíciasDia 9 2100 h Escola Secundária PenicheA perder,0
rt esquecer xingar,0
pessoa diabo medokkkkkkkk cara Loki,1
vc assistir mafia mundo amar,0
vaca entender real molho,1
rt bator neurose amigo caralho amigo,1
oww lindo trabalho amanhã dó,0
violência inaceitável culpar policial genocídio negro,1
ferrar otrio,0
oh Guga acreditar cabelo lindo,0
nojento,1
tia Marta tar salvar marmita comi fiquei triste,1
br mobilidade tomar cu,1
rt qnd gente juntar,1
achar q n ir conseguir pcs demorar 1 ano p carregarkkkk,0
rt momento único futebol torcida gritar andré,0
cara noite essaaaaaaaaaa brazeeeel pqp,0
Jesus tá vermelho vergonha de esse pastor rs quanto cidadão né,0
correr,0
Servidos Praia Leste Pontal Paraná,0
ficar braço ser deus puxar rápido,1
sofrer Vasco título pro gigantesco link,0
escritor Merecer processo chegar,0
la casa carai,0
kkkkkkkkk carai cusao,0
Brasil Brasil 1800 analfabeta,0
negro PREFIRO branquelo palmito cor leite pra bejar boca rsrs,0
ameaça terrorismo radical islâmico real acontecer Europa Oriente Médio tribunal,1
galera ir ajudar léo ta perdido hoje ninguém ver ai,0
mano jeito sofror manips diferente,0
ir continuar comemorao dia cerveja ouvir vibe,0
único ir perdoar desister,0
cara kkkkkkkkkkk geovana eh diabo irmão vsf,1
véi n existir defeito porra,0
FDP,0
coisa irritar negar meter porra vida,1
Parabens professor futuro presidente Fernando,0
vir letra hino rei voltar cabeça hahaahha ódio,0
cadêr vc snap vaca,1
boicote mediático PNR crime jornalismo Vídeo,0
véi kkkk escuter ficor triste pqp,1
Bolsonaro 38 2022 turno,0
Melhor presidente história país,1
rt ser mulher dar socao cara garoto imundo,1
tô péssimo,0
Mangueira 4 x 2 cine carioca normal trem bené,0
dinheiro conseguir simples ressonância magnético pra coisa di,0
assistir,0
congresso nacional resolver,0
obrigade tar sentir lixo comer,1
fogo em ele,0
adorar foto usar contexto real briga irmão ser observar pai link,0
rt gente marcar festa ficar frente estabelecimento festa ocorrer,1
belo canção letra ajudar aprender inglês letra Picture yourself Imaginese Towering elevandose Fountain fonte shore Costa litoral turnstile catraca Certinho aê See You next tweet,0
comprar strogonoff pra almoçar ruimmm consiger strogonoff gostoso porra,0
,0
vitória pra mocinha financeiro conseguir resolver problema tar atormentar,1
engraçado pq conversar ninguém alma vivo falar comigo metade mundo querer falar dia inteiro vsf k,0
governo bolsonaro pagar r 260 quilo pescoço galinha indígena Amazônia link dinheiro alimento tribo indígena desviar lavanderia Jair comparsa haver pastor gandaia,0
