mensagem,odio
About last night overdose Tourette Checkem data vejamno país,0
sábado 18 FEV levar solo Standup Voz Razão POALEGRE Bilhetes CAE Portalegre Fnac htt,0
França rinoceronte branco 4 ano zoo Thoiry balear chifre cortar noite 2a p 3a z,0
SAPATÃO NERVOSAZ,0
Angola ratificar acordo ortográfico Língua Portuguesa Escrevam yh,0
Eduardo Paes sintar responsável dívida olimpíada,0
AMIGOS VENEZUELA VIVENDO RITMO GENOCÍDIO MÍDIA DÊ DIMENSÃO TRAGÉDIA,0
ESQUERDISTA MENTE REDUCIONISTA DIFICULDADE ANALISAR FATOS REAIS,0
jornal fazer folha bananeira,0
hoje dia revolução dia dever,0
post hj exclusivo importante comunicação senado proíber uso termo feminismo,0
corrupta Dilma receber 150 milhão propina dizer q delação Odebrecht insulto honestidade qua,0
orgulho Hetero show w,1
tv russo tentar subornar jovem subúrbio Estocolmo provocar distúrbio mostrar refugiado adapt,0
querer comer polvo copa gerar apego,1
Concluindo fundo Disney audiência competição tar duro família assistir http,0
desculpa gostar conseguir respeitar opinião com si feliz,0
ficar firme boicote Itaipava Divulguem,0
vejor homem comentar feminista sapatão vontade gritar ouvido de ele DERA,1
filha puta Donald Trump diminuir quantidade refugiado entrar país pq nao familia de ele,1
13 ano mãe finalmente menstruação vir larga besto furar cu prego cadeira wagner,1
far biografia Bolsonaro,0
feliz dia ñ importar ñ falar to pensar querer vc adivinhar senao ir ficar raiva passar 1 ano,1
Feministas Criticam decote feminista Ema Watson pq desvalorizar Acham Ema Watson q respeito feministo,0
incitação estranhamente dia defender prisão estuprador assassino PT defender estuprador,1
Liguei pra mae tar caos pai dar facada irmao irma fugir pq Amor Sexo ta abalar famil,0
haver título bom biografia Bolsonaro JAIR BOLSONARO,0
foto perfil pisao de ela familia tradicional morto esmagamento,0
Fiufiu pra serio moral passarinho facil Bemtevi latir pra assobiar,0
responder esquerdista merda,1
Saibam separar coisa amanhã dia mulher dia vestir mulher 1º abril kkkkk,1
ter matar mulher esquartejar dar pro cachorro tar solto piada feminismo B,1
to pensar virar PM pra musica daniela Mercury parar tocar passar eu so,0
Bolsonaro cara humilde esclarecido único cara honesto condenar ódio,0
ai denunciar porra mercado fé daquii hahahah,0
aonde coração tesouro,0
deus nordeste esquento pq humor,0
parabéns,0
gostar imitar ver televisão pra eu ideia,0
Diria q esquerdista orgulhoso fugir aula história pular aula filosofia nao,1
Venezuela intervenção militar externo força armar força físico lutar,0
vcs fufa bue abusar,0
saudade cantar islão todasmas principalmente cris nocas dia tixo rafa,0
azeiteiro q foda volta terra,1
seminário Ideologia GêneroCom certificar 08 09 abril RO,0
Menina vestir menina,1
exatamente,0
venero mulher causa nascimento haver querido giro burro,1
Trump Carvalho Encontrei net génio,0
página bom modo provar justiça social passar modinha,0
Olhem 3 carinho,0
cheio opinião coragem falar criar personagem cara bolsonaro dó,0
Bruno solto presidente PCO matar conservador processo Bolsonaro processar réu Estranho htt,0
proponente reforma MBLFIPE previdência aposentadoria digna justo p,0
gordo feio gordo feio,1
realmente ehr rede fufa,0
perceber ta pra bastar colocar funk pra ficar encima mandar sarada ar,0
Feministas esperar dia criança trans esperar dia mentira comemorar,1
Buenos Aires crescer tar lindo Foto,0
Tá Lindo Av Rio Branco tomar mulher Rio Janeiro,1
católico idiota útil George Soros,1
Roses are Red Violets are Blue Pa Jonas Mitroglou,0
vida babar ovo Bia bia feio gordo,1
Querer avisar amiga escola inteiro conhecer gente sapatão viar Falaram,1
juntar mt sapatao n né,0
dia 20 dia 23 RSC Lisboa amanhã compror bilhete hoje ir dormir feliz,1
gostar lésbica beijar gay pecado deus gostar,1
Doloresmulher extremo importância p luta indígeno latinoamericano Pobre índia comunista rebelde apagar,1
irmão assister boneco muito boneco Respeito ht,0
Tô amar perfil Expondo justiceiro social politicamente correto verdade,0
fazer,0
champô ganhar caspa ganhas oleosidade ganhas ponta espigar ganhas,0
hey tomar flor Sorria engular dor Via Pietra Pinheiro,0
achar esquisito mulher artificial falar gemer nariz,1
família perder lavoura Ministério Integração Nacional responder dizer vistoria barragem,0
obra barragem transp Rio Francisco inaugurar sábado romper parcialmente desalojar 60 família Incomp,0
projeto sen limitar atuação MP inquérito civil Tratase PLs nº 1982013 limitar praz,0
parar respeito autonomia trabalhadora sexual,0
3 auto estimar Esqueci útero bonito por n achar bonito ga,0
namoradinha tia,0
filho Disney,0
pai acabar chegar Angola 5 país africano trabalhar pra pai foda,1
concordar,0
espetáculo fã de ele Vale pena s,0
ridicular achar gay fufa diferente resto pessoa normal gosto diferente deixemse,1
homossexualismo proibidoDepois passar toleradoHoje normalEu ir virar obrigatór,0
Jandira Feghali passar timeline,0
motivo chilique Reinaldo Azevedo Joice Hasselmann,0
julgamento Nuremberg ter ser Hitler ter sair nome limpo prescrição,0
eleitor Trump agredir delinquente esquerda outro achar,1
vejor problema nenhum,1
filha Maria rosario x filho Jair bolsonaro confiar pra,0
chegar Boston,0
avaliação livro feminismo rede,0
cinquenta Tons Escuros empoderador abuso Post recente blog Leia http,0
11 dica manter amizade mulher post hoje blog http,1
junta gráfico proposta reforma previdência tir conclusão,0
Dia Mulheres peguar flor coloquar túmulo mulher assassinar companheiro,1
Pesado real estar ocupar rua dia,0
Repita comigo esperar ir mudar eu esperar ir mudar eu esperar ir mudar eu N,0
super clipe baiana casal sapatão afrocentrar,1
vc trabalhar empresa inflável 2016 ano lucrativo estranho história indústria,1
menina conseguir pra escola bonitinha ir igual sapatão so,1
comediante chamar dizer Bolsonaro sozinho,0
concordar homossexualidade,0
frase absurdo judeu reagir cuspir Hitler imaginem ser contrário,1
país acolher refugiado gastar dinheiro ajudar gente país infelizmente gente,1
país rico aceitar refugiado certíssimo,0
legal proselitismo barato muçulmana ir falar mutilação vaginal dir,1
especialista rotulação reforçar preconceito limitar escolha profissional futuro,1
respeito dia sair criança sair fez humano Levy Fidelix pod,0
Admirador sober tag homenagem deputado http,0
envergonho Rachel Sheherazade Gleise Hoffmann,0
filha petista pôr foto colocar maconha boca cachorro,0
personalidade Twitter interagir fã,0
Namoradas hoje querer sexo desculpa dor cabeça vestir camisola Ederson entrar,1
mundo fufa eu,0
querer sms Paulo Portas negócio submarino,0
PRA CONSCIÊNCIA HUMANA DURANTE RESTO ANO AI HJ CHORUME,0
achar criança aprendam haver problema nenhum serse homosexual,1
leitor Antagonista responder 783 x 217,0
político Moro conseguir condenar,0
Lamarca correr pique pra acompanhar morrer,0
pesquisa intenção voto pro Bolsonaro Twitter igual fzr msm pro Trump Tumblr,0
1 confissão Odebrecht dar cem dólar FARC,0
1 mídia adestrar julguar homem de ele,0
contribuição Maria Fernanda Rossi,0
derrubar Estatuto Desarmamento ser VITÓRIA BRASILEIRO longo história,1
2 prova cabal ligação íntimo PT guerrilha colombiano tanto negar chamar teoria cons,0
expliquar solução problema nacional deixar b,1
notar jamais terrorista ditador genocida chamar mídia extremista esquerda,1
1 senso estético básico qualidade intelectual humano Bebês saber distinguir bonito,0
1 pouco brasileiro consciente país domínio hegemônico esquerdista TOTAL inegociável,0
2 esquecer estudar lógico resto vida passar imbeci,0
Dr Bruno apuramento directo Sporting Champions,0
sair resultado eleição Sporting William Carvalho contar voto,1
Benfica roubar jogador actuar cara tapar,0
Samaris falar bom português Jorge Jesus,0
Senhor senter Benfica vencer Dortmund perder,0
orgulho Hetero Homofobia Abs,1
pênis bom alimento feminino contémr carne leite ovo encher barriga 9 HAHA,0
globo criar debate negativo Psicologia Cristã Dra falar caso,0
oque haver vídeo,0
presidente presidente,0
Barcelona explicar goleada Vimos PSG branco imaginar Santos,0
ah mulher gente,1
Feliz dia mulher seguidora lindo maravilhoso twitter jardim flo,1
hoje dia ser perfeito planeta mulher,1
feliz dia mulher pra ti Lindeza,1
socialismo produzir refugiado socialismo falhar,0
Neymar creditar honra,0
carrada dinheiro q voar daquie Cristas q Portugal Núncioo mínimo nome home,0
patrulha politicamente correto politicamente fascista esquerda tolerar diversidade Semeiam dit,1
aCABOUr MAMATA Doria congelar orçamento Secretaria Cultura mamata criar Haddad,0
silêncio envergonhar juiz ameaça estupro Sheherazade ignorar OAB mídia,1
gente mulher tia ficar cozinha verdade gênio físico,1
q nordestino derrubar família Sarney maranhão corrupção piada,0
começar meme,0
Alguém boné PC tar usar Lindo mensagem,0
nexo gente queimar sutiã passado atualmente coragem queimar burca esquerda permitir,1
feeling fechar porta,0
FIQUE ATENTO transmissão vivo Abortoduto DAQUI 9h noite,0
Abortoduto,0
Sigam acompanhar hipocrisia vidinha politicamente correto,1
eleição Trump trazer mundo intolerância opositor,1
Assembleia claque pagar país ordenado milionário fazer figurante,0
Angola nota economia político Portugal seguro flexível,0
Lembremse FemiNazis Oriente Médio mundo muçulmano reinar Sharia haver dia internacional mulher,1
ir marcar presença molieres maravilhoso Brasil,0
negro mãe Ossaim Alaketú Jêje Angola cura desejo puro Fé futuro escola,0
gayzada ta nervoso kkkkkk,0
assista documento provar q jornalista canalha istoe requento noticia p denegrir,1
FELIPE NETO honra caluniar INESCRUPULOSO vocêVou chance justiça provar,0
FELIPE NETO ameaça cumpro q digoJá gente q pedir acordo falar mesmo asneira calúnia,1
Imperdível domingo dia 12 entrevista dou Roberto Cabrini ser meianoite SBT,0
nOTÍCIA EXAME Uruguai legalização Maconha ñ diminuir tráfico assassinato aumentouIMAGIN,0
q Levy Fidelix dizer APARELHO EXCRETOR REPRODUZOnde homofobia mentira nenhumCambada,1
medíocr q ñ argumento livre xingar caluniarContinuem sinal q algum prestígio kkk,0
título matéria q jornal publicar envolver nome induzir opinião público q indiciar,0
PALHAÇOS secretaria justiça cidadania SP multa Levy Fidelix discriminação homofobico Entra,0
irmão fé creer pessoa assistar vídeo,1
PUXA Vou perder sono causa calúnia xingamento kkkkkk q debochar de esse medíocr kkkkk ñ eme,1
ñ argumento debate idéia tentar desqualificar oponente calúnia difamaçõesEssa arma d,1
gente preocupar vírgula ñ imoralidadeEngolem Camelo engasgar mosquitoHIPÓCRITA MEDÍOCRE,1
LEITOR DISSE democracia Brasil Presupõe q ñ direito opinião ñ q concordar ideologia,0
pra violência qdo afetar,0
feminazi mulher perigo dirigir loira burro pegar piranho roupa curto merecer estupro homem babaca noOOoOOssa,1
querer começar ler trabalho vc parabéns coragem conheci trabalho estudar,0
problema Islão etnia ideologia visar destruir Cristianismo referi futuro,1
monstro peludo mulher,1
Jornal Globo mostrar protesto 200 pessoa Trump esconder 100 noite hoje,1
oTÁVIO MESQUITA DECLARA JAIR BOLSONARO,0
único sair inelegível porra Bolsonaro nenhum crime costa ver,0
porra olhar série reportagem Jornal Record estrear hoje globo fazer,0
GANHA PRESENTE,0
dó traficante estuprador matar cadeia Gente honesto dó vítima,1
Ué lutar igualdade,0
YouTuber cosper boca gato ONGs indignar campanha Filha deputada PT colocar maconha boca cachorro,0
petista bacana petista cana,0
Noruega refugiado aceitar apartamento popular exigir casa,0
pq aspa bunda,0
Camiseta Porte Armas Direito Defesa Garantia Constitucional,0
ano ir sair Eurovisão fofinho 3,0
orgulho Homo tweetar Orgulho Hetero preconceito Whats the problem With u Guys,1
principal erro PSG jogar branco Barça lhes confundir Real Pahhhhhh dedicar golo mulhe,1
quantas q revirar olho branco pra vc entender q suportar,0
esperar autobiografia Cavaco vir impressa papel folha duplo alguém mo oferecer arranjolhe util,1
difícil amar gordo feio difícil olhar espelho saber,1
sapatão ô raça,1
PSP interceptar q julgar automóvel condutor excesso Velocidadeapurouse q volante ir,0
denúncia PMs prender homem pistola 80 cápsula cocaína localidade,0
droga,0
PNR prestar homenagem estadista Portugal ver nascer,0
Report Alemanha acreditar chegar hora país libertar culpa histórico TWP,0
to ódio coraçãozinho,0
Branco msm,0
sapatão oq pauuuuu,1
Trump ganhar eleição New Mexico passar chamar New,0
excesso carne xota feio peitao bundao cancer mama nódulo tireoide gordo Femi,1
Chegamos Lisboaaaa,0
Rochdale OsascoSP fêmea Achada Nome NOME cor Branco,0
Estrategia tesoura LULA X STF X BOLSONARO Tá explicar julgar NENHUM processo LULA,0
PL 251615 propor imigração massa refugiado islâmico Brasil QUEREMOS SHARIA BRASIL,1
STF DESMORALIZADO perceber querer mudança querer candidato esquerda fabiano 2018,1
sintar amiga feio gordo péssima corpo rosto,1
burra pq concordar vcs Pensei q mulher ser livre ah éA liberdade acabar quand,1
parabéns artigo q ficar olho abrir esquerdopata,0
ficar putinha pq ninguém dar moral pro falso estupro de ela assumir feminista d,1
negro gay pobre apoiar Bolsonaro precisar mudar discurso pq homofóbico racista colar,1
feliz dia capitalismo galera,0
falar squad bando fufa querido 333,0
corromper indivíduo,0
Idiotas inúteis,0
kkkkkkk Brasil cura,0
kkkkkkkkkkkkkkk prestígio Vô,0
mulher tanque,1
Mitou desigualdade gênero inaceitável ir lutar injustiça,0
RACISTA DEI BJ NEGUINHO,0
jornalista Rachel Sheherazade dar depoimento exclusivo Morning Show dia Mulheres Confira,0
dou risada q cuidar pra exagerar rt achar to falar sério,0
TO MIJANDO RIR DESSES TWEETS KFHSKFJHRKSBFKEHDKR MELHOR PÁGINA,0
tar moda colocar culpa país OM enganer outrosQuem produzir REFUGIADOS EUA OTAN,0
22 ano entendar gente existir mesmo reclamação SUS bo,1
irônico PM direito greve categoria direito greve apanhar PM quand,0
coisa ler dia mulher excluír pq paciência pra pessoa burro,1
Aberrações Agenda Globalista,0
achar burra mulher q preferir separar viver mentira Otaria gostar corna feliz,1
puro verdade,0
trabalhar né greve,0
mídia argumento valer gostar Hitler,0
defender Jean Wyllys FHC MENTE esquecer MANDOU cassar Bolsonaro chamar ministro ladrão,1
suplente Aloysio Nunes defender legalização aborto estatização financeiro,0
MERRDA POLITICAMENTE CORRETO TA FAZENDO EUROPEU APANHAR CARA REFUGIADOS NAO,0
pensar página branco pronto pra escrever linha certo humano torto tentar en,0
DEEM LIDA NISSO FAZENDO item 6 ITEM 6,0
ir derrotar ideologia gênero,0
ônibus lotar curva,0
vcs leitor revista citar ULTRAESQUERDISTA,0
resumir,0
SEMPRErsrs ANJOS BONZINHOS IDEALIZA ALIÁS MATAM CURAM SALVAM OBEDEC,0
ladrão,1
8h06 07032017 Naily cschaçadaaa 8h06 07032017 Naily várias sapatão,1
Angola estudar,0
STF obrigar indenizar preso cúmulo Peço proposta direcionar indenização Crimin,0
sanduíche prensar uhauhahauauuhahu,0
criação Dia Nacional Orgulho Heterossexual popularmente falar Dia Hétero diga,0
orgulho Hetero Seempreee,1
muito criança criar homossexual vejo diferença imagem acontecer,1
ir estipular idade pequeno 65 ano aposentadoria cidadão arca política incentivo bols,0
Celso Daniel tortura,0
achar correto,0
Incitação estupro país canalha,1
achar ter 10 ano empregada deixar peito de ela pra cacete,1
Alemanha seguro Europa seguro culpa político traidor Islão,1
intolerância tolerante Esquerda,1
Alguém perguntar português querer acordo duvidoso perigoso,0
racismo defensor multiculturalismo respeitar povo diversidade humano,0
situação Portugal deplorável governo ficar mau,1
cúpula reunida Organização interno estratégia dinamismo preparação acção curto médio,0
curioso orçamento 2017 chapa ganhar chapa gastar Siga,0
escuta Interrogatórios José Sócrates Operação Marquês,0
mentalidade classe político governante,0
realidade,0
pretender exigir apelo senso ser altura mudar,0
Existir português passar fome homem mulher criança culpa governar de aquele qu,1
Interrupções voluntário gravidez cultura morte legalmente efectuar hospital Portugal 20012012,0
respeitar poder voltar sêlo Renovar Portugal missão OBRIGAÇÃO juntos vamo,0
pára estar junto,0
juntos ir mudar,0
manifestação frente causa cancelamento conferência Nogueira Pinto universidade,1
Milhares português passar fome comunicação social preocupar tomada posse Verg,0
Lisboa Martim Moniz in Portugal Lisbon Martim Moniz,0
administração Obama haver respeito educação colocar pé mobília htt,0
sentido Portugal acolher imigrante população encontrar desempregar emigrar,1
presidente preciso renovar preciso acreditar,0
reunião Nacional PNR,0
rato Hospital Barreiro obra avançar ano dizer pe,1
verdadeiro rosto fome Portugal,0
Partido Nacional Renovador,0
quão democrata tolerante esquerdista direitinha politicamente correcto,0
ser barreirense confiar alguém defender tamanha aberração ir entregar PS destino municí,0
ser aplicar lixo educacional escola muçulmano Portugal,1
ir entendi PAN eutanásia animal legalização eutanásia ser,1
Militante Defensora Ditaduras Angola Cuba Venezuela Defensora Corrup,0
homem feminista igual branco alma negro NAO EXISTE,0
homem gostar mulher homem gostar feminilidade gostar mulher sapatão,1
merecer imprensa divulgar,0
contar vc divulgação campanha,1
simples boneco interferir educação criança esquecer q existir criança q sã,0
mano mulher tar master chef sinto mt burra,1
orgulho Hetero seempree,1
EXTRA achar filha Maria Rosario,0
Daniela Mercury parar tocar bloco passar Polícia Militar ouvir PM pinico,0
5 PATINHOS PASSEAR MONTANHAS P ROUBAR PM CHEGOU PÁ PÁ PÁ PÁ NENHUM PATINHO VOLTOU http,0
140 ano cobrir piada postar instagram desaparecer ninguém,0
basicamente pessoa risada mundo ficar bravo,1
haver 8 ano Fenômeno marcar gol manto alvinegro,0
precioso mundo perfil,0
Rostinho bonito envelhecer maquiagem sair água pele bonito enrugo cabelo lindo ficar branco corpo lindo cair,0
prima desaparecido encontrar ajudar espalhar caso alguém visto Po,0
olá menina vcs achar passar delineador branco ficor bonito gato,1
Habibs pósverdade Laudo revelar menino João morrer uso lançaperfume,0
gaysapatão Ué tar chamar hetero m,0
sdds jogo d futebol verão fufa Sporting vs fufa Benfica lmao,0
indispensável haver comunidade cristãs,0
oportunidade imperdível pra região,0
boneco servir expor sexualidade criança vejor objetivo,0
ANGOLANO POLICIA MILITAR FAA DAQUI ANGOLA NÂO TERA GATUNO,0
sair sapatão incubar,1
vigarista sujo manter homem íntegro réu crime cometer libertar juiz,1
Gays francês migrar razão simples avanço islamismo Europa,0
ninguém cruzar LIXOS rua aeroporto restaurante receber merecer,0
Brasil parasita traidor cúmplice d protagonista d esquema corrupção país chamar p imprensa,1
fazer Bolsonaro crime abuso d autoridade politicagem barato sujo cara q,1
amar boca dragão branco olho azul sz,0
mulher conseguir vestir vermelho branco conseguir,1
jihyo feio jihyo gordo porra querer feio gordo Jihyo pfff,1
esquerdopata plantão mau recessão história PIB negativo último 2 ano culpa 8 g,1
termo mariquice relacionar Islão invasor perguntar antena,0
livro extra casa algum amiga twinto querer mar 3,0
STF PRA DESBLOQUEAR WATHSAPP SERVE PRA PRENDER LULA,0
eutanásia apoiar livro Cavaco Silva,0
Dortmund pintado vermelho branco,0
bater palma pra,0
pessoa feio ficar bonito bonito feio pessoa gordo ficar magro magro gordo julguar bele,1
Excandidato PSOL prender estuprar cão portar droga piores PT aberração Vídeo,1
qnd preto dinheiro branco sentido,1
passar branco pra turma,0
Deus perdoar Internet impiedoso perdoar mostrar prova crime,0
Chegamos pai aceitar filho hetero,0
roso igualdade salarial Ass Suzana acordar meiodia Sustentar pai procurar emprego,0
mídia mostrar STF vigiar pra http,0
mulher q burra pqp,1
mãe natureza chorar homem branco matar árvore pra ingresso show Anitta,0
face desumanidade ganância cinismo movimentar volta mamata roubalheira vergonha anti patri,0
gostar pessoa intenso,1
dia kkkkkkkk loko,0
Ui Arruinaldo,0
associação fufa narcótico alcoólico António Arroio,0
último 30 foto galeria print de isto para juro AHAHAH,0
Dubai riquíssimo receber turista fé religião muçulmano receber refugiadosA Paris,0
cadêr caridade muçulmano Emirados Árabes receber refugiado,0
pq haver disparidade salarial dificuldade reinserção mercado discriminação filhosestar grávido dupl,1
sapatão sofrer,1
q adorar fufa,0
haver coisa pai noção impacto,0
Lula ligar pra Élika pular precipício,0
protetor animal totalmente zoofilia sexo animal nojento criminoso compartilhar ess,1
sexo animal importante indicador potencial coocorrência crime sexual criança mulher,1
feliz dia mãe pr mãe familia tradicional,0
Dica politicamente correto rede social vasculhe passado pq achar v,0
Love on Top fufa,0
sair de aqui pegar helicóptero conquistar trabalho honesto ir pra Bragança,0
branco pila pedófilo dente leite,0
tra twitter maconheiro pra tirar reaça site,1
esquerda comando grande país mundo década problema aparecer,1
mídia virar realmente inimiga voraz narrativa degenerar absurdo completo,1
mulher virar principal massa manobra globalista usar culpa muito propaganda prepotência,1
conter ódio nome CENSURA,0
MULHER FODA DEVERIA PRA MULHERES MUNDO,0
gostar pessoal honesto assumir achar sertanejo classe,0
GLOBO MENTE ABSURDO UNIVERSIDADE CANCELOU ESQUERDA ATACOU PESSOAS,0
vc pensar PRENDER BANDIDO causa crise presidiário pq vc CRETINO FILHA PUTA pensar trab,0
VERDADE TÁ MUNDO COMEMORANDO REALMENTE RUA FIZERAM CHURRASCO PAGODE CACETE,0
Viram programa q levar Trump presidência,0
Doria Bolsonaro brigar ir pro turno,0
ninguém chegar presidência ser maluco Trump chegar derrotar establishment 70 ano suprem,0
Filtro Branco Coador Hario V60 02 R6200 Acesse,0
poema sapatão sapatão ir Pq gosto pepekas comer,1
homem,0
sapatao vao dominar mundo,0
discurso Donald Trump Congresso Americano completo via,0
juízo votar Lula,0
Tweet destaque 2ª hora,0
adorar ouvir música triste carro encostar cabeça vidro imaginar lindo clipe,1
pra vc desmaiar qdo tirar sangue chegar Plano OdontoMacho ver,1
Jogador Tondela ver amarelo agredir cotovelada Soares Apito Dourado volta htt,1
Juntos lutar Angola registar caso 2011 ir atingir meta doença,0
deputada federal história país ocupar plenário Câmara htt,1
medicina ajudar adiar gravidez Mulheres mãe 40 ano crescer 49 década,0
Existir tipo homem,0
Bob deputado vencer site esquerda,1
Aprendam prefeitura fortaleza,0
2 prestar atenção pornografia contexto beijo pôr dificil,0
atenção esquerdista CHORO LIVRE,0
chora petralhar,0
educação permitir muito,0
difícil pra mina burro insegurar conquistar conviver mulher bonito inteligente independente,1
Campeonato Estupidez Humana continuar,0
opa fufa tratar,0
painel ONU Temer inflar dado refugiado recebir Brasil,0
Joice ganhar processo parabéns,0
Mulher sábio constrói mulher burro destróir,1
acção Figueira Foz,0
intervenção João Pais Amaral,0
mundo entrar colapso nacionalismo reconstruir marina mortalha tremer medo,0
Oi sapatão KKKKKKKKKKKKKKKKKK,1
censura Portugal,0
Dra Francisca Van Dunem,0
Coimbra instrutor arte marcial candidato PNR câmara,0
Concorda saída Portugal União Europeia,0
proclamar diferença ser PNR,0
semana moda Milão imagem valer palavra mostra UE dia hoje,0
gente,1
ir partilhar foto alegado assassino segurança discoteca Coimbra,0
mensagem lindo Relações interraciaistá hora criança aprender amor definid,1
ganhar,0
Secretário Real Madrid PdC passar atender telefone,0
odeiar Bolsonaro Brasil,0
feio achar belo gordo achar gostoso olho sangrar,1
ser negro chamar preta ir racismo principalmente namorado ser B,0
apresentovos missil AEN17 totalmente dirigir Angola dó piedade Angola valer n,0
ESTUPIDEZ CARÁTER CINISMO ESQUERDISTAS LIMITES,0
VERDADES PRECISAM ESFREGADAS CARA FEMINISTA,0
la amiguinha parabéns mulher incriveismeno Dilma,1
espécie vivo Oscar Niemeyerssauro,0
imaginar ti,0
Amosou revolta ofendidinho piada,0
30 Ana Carolina 42 ano rainho sapatão voz voz lindo de esse,1
Arrebentar palestra dever passar dia canal tv América Latina Socialistas,0
STF STF Supremo Tribunal Fascista corte q acender vela pra ORCRIM pra MARX,0
fufa d lx falso q dóir kkk,1
Burra mulher virar piranha pra provocar ex,1
preconceituoso disser loira nordestino,0
sorrir ta ser printar babaca,0
N aguento sozinho N aguento gordo N aguento feio N aguento peso matar mundo N ag,1
Trump dever revogar decisão Obama aceitar refugiado Cuba imprensa esquerdista reclamar,0
Roberta mesmo idade Emilly saber pq compreendir melhorarPq feio gordaL,1
Bolsonaro acabar estória tratar criminoso cidadão categoria resto resto,1
antifascista Trump fascista alertar Churchill,1
Via Odebrecht usar Itaipava laranja disfarçar doação,0
dinheiro conseguir simples ressonância magnético pra coisa di,0
dia mulher top passar c sapatao top planeta,1
chamar sapatão,1
refugiado fifa aula 17 30,0
tomar lógico,0
tema lógico vc refutar,0
Marina ti,0
nome banda sabesr fraude,0
Tenta Olga Cardoso,0
mentira,1
Ryan morrer missão vitorioso General Mattis falha Hora EUA ficar esperto começar,1
Brasil condição receber refugiado país guerra,0
corrente tipoquanto like ajudarer filipina tufão poise 1º lote likes entregar,0
acabar tráfico parar fumar maconha vagabundo imundo,1
SAbem descobrir pessoa Acróstica Adivinhem hahahah,1
Saber ser boicotar censurar ir protestar pensamento único,0
voce ehr feio cara eh gordo eh casokkkchorando,1
mulher parecer babaca,1
saber cara tremendo pau cu pra vídeo youtube,1
sacanagem chegar orfanato cantar UUHH PAPAI CHEGOU UUHH UUHH PAPAI CHEGOU,0
jovem opositor haver distingar humor ofensa ordinário passo haver conversa civilizar,0
penses pensar chegar fundo percebese haver fundo,0
sigo sapatão viar kkkk,1
saiba dizer Eduardo Cabrita refugiado,0
sair Marvel fan roteiro igual ator branco pra emprestar votar pca ator sarar vcs ganhar,0
Saímos Correio Manhã notícia humorístico Carrilho estar bater,0
Saindo Flórida multidão entusiasta fazer fila estrada mídia NOTÍCIAS FALSAS recu,1
sair ow negar,0
sair rua manifestar Donald Trump babaca palhaço idiota p Brasil Sair rua,1
SAIR ARMÁRIO,0
SAIU PROGRAMAÇÃO CARNAVALESCA GOLEIRO BRUNO COME MACARRÃO ENGRAVIDAR NAMORADA JOGA MATA MATA ALIMENTAR CACHORRO ENTERRO OSSOS,0
ir comprar S7 semana desisti,0
Samy neguinhaJuntas,0
Sanção poder aplicar Estadosmembros União Europeia recusar receber refugiado,0
Santa Hipocrisia Filme vencedor bom filme estrangeiro Irã,0
Santa Maria Feira receber PNR 1º dezembro,0
Santa Maria Feira ter candidatura,0
conhecer refugiado índole de ele haver terrorista,1
cara,0
tanto pesssoa s Claro tolerante democrata,0
sapatão pro íntimo pra senhor dona lésbico,1
Sapatao apegado,0
sapatão falar AAAAAAAAAA alegria aleluia kkkkkkkk,1
sapatão machista uó Pqp tratar mana,1
sapatao nao dever sentir cólica menstruar,0
sapatão trovar igual homem,1
aspirar,0
andaste fumar,0
Saque FGTS inativo começar 48 milhão pessoa,1
refugiado direito aceitalo ser ação Hungria,0
SAUDAÇÕES IRMÃO FAMÍLIA PODRE PAE,0
Saudades exército fufa revoltar sociedade machista CIS atacar pessoa,1
SCP falha golo jogador isolar ninguém baliza SCP perder Setúbal SCP eliminar Sportinguistas culpar SLB,0
SCP competição europeu CHECK Taça Liga CHECK Taça Portugal CHECK poupar jogador Liga,0
piada sofrir censura,0
trocar lâmpada ninguém falar q apropriar cultura homem,0
filha bruxa 71 deputada drogar moral decidir ensinar filho,1
gripe ave detectar Algarve chegar Lisboa eutanásia deixar problema Cristas,1
Isabel Angelino continuar rir botox de ela precisar 12,0
alguém querer piteu fufa,0
menina chamar rayane 15 ano automaticamente ficar grávido,1
namorada ter 30 segundo responder discutir evitavamse tanto problema,1
Angola considerar bom destino europeu 2018 desistar vida,0
ansiedade matar morri,0
UC Berkeley aceitar liberdade expressão atacar inocente vista diferente COAMOS FINANCIAMENTO FEDERAL,0
CHEGA CBLOL GRITAR VAGINA 18 COMEÇA CHORAR 25 SAI CORRENDO 57 SABEM,0
cuba passar tacar pedra,0
mulher excepcional cozinha ir sentir lixo quebrar ovo direito,1
ser eliminar bbb sair cocô sala,0
ser ter jogar prédio,0
ganhar 1 real Bolsonaro falar algum prestir,0
foder cabaço,1
foder fdp,1
idade certo,0
ser contrário Lobos comunista far escândalo mídia cobrir Prof dis,0
ser contrário mídia estar falar ódio ultramegadireita negro deixar pa,0
ser mito cuspir Jean homofobia né,0
ser homem Fisco desejado mulher rico escrever regularidade esquecer data importante,1
Segues 2 porca Insta problema Metes 1 gostar foto d colega q namorada n conhecer início 3ª Guerra Mundial,1
jênio doutrinar professor militante ateísta esquerdista Cristianismo religião,0
ISLÃO KKKK,0
psicopedagogo começar volta 34 ano estar acordo impróprio nã,0
Ricciardi diferença BES Sporting haver Banco Mau,0
começar,0
semana ser nao começar DST,0
dizer Carrillo noite frio,0
