mensagem,odio
HASHTAG que pelo menos nao vem refugiados do Oriente médio pra k os caras nao sao burro,OFF
"USER USER slk o maluco já disse que tinha falado merda e pediu desculpas, ele é só um maconheiro que falou merda e não a reencarnação do Hitler 👍 totalmente desnecessário mas é isso caguei e andei, o USER não ficou mais nazista ou menos nazista por causa disso, não mudou em literalmente NADA na sociedade esse alarde todo. Caguei e andei eu só assisto o a deriva mesmo 👍",OFF
USER pior edição,OFF
USER uma merda com todo respeito,OFF
"USER, comercial super ofensivo, dois homens exalando amor publicamente deveria ser um crime, meus olhos ate doem em assistir tal cena. Estou me sentindo verdadeiramente ofendido com essa ousadia na insistencia da quebra da familia tradicional. Isso é horrendo. Uma vergonha. Como eu disse: Uma ofensa e uma péssima influencia aos jovens que navegam na internet e acabam caindo neste video. Provavelmente, todos irao virar gay. USER: Tentei pensar ao jeitinho brasileiro e sinceramente, nada do que eu disse fez o menor sentido. Por que brasileiro tem que ser tao burro, preconceituoso e imbecil o tempo todo? Ca-ra-lho, que porra de lugar imundo é esse que nao se aceita diferenças? Cada um tem o direito de ter sua opiniao, mas rejeitar o que se considera adverso é o maior erro que se poderia cometer, cara! Injusto, é tudo isso o que vejo nesse lugar, injustiça! Começa pela presidenta, e continua pelo povo.",OFF
USER Nova filho kkkkk tu e idiota assim ou só finge kkkkk,OFF
Que nojo dessas imundícies. Espero que sejam boicotados em tudo!,OFF
"USER agora que vocês compraram a USER podem devolver o acesso à minha conta? Alguém entrou lá, alterou o email e nunca mais consegui entrar. O atendimento telefônico é um lixo, a segurança idem. Trabalho os espera. Aguardo!",OFF
To me achando tão feia e gorda que fico feliz que o crush não me chamou pra sair essa semana.,OFF
USER USER Vai tomar no seu cu,OFF
USER A Ladrão desgraçado hipócrita dos infernos és tu! 🤮🤮🤮🤮🤮🤮🤮🤮🤮 Vem pras ruas bandido,OFF
nossa isso deu mó treta na epoca,NOT
"atiçar pra caralho mas não transar, esse é o meu lema",OFF
"""USER tradicional brasileira"" USER",NOT
USER é muita cara pau,NOT
Isso é uma vergonha! 🤦🏻‍♂️,NOT
RT USER: Crlh ela é foda! Sabe jogar igualzinho o pai.,OFF
USER Quem é colocado como pior no Brasil é o pobre. Coisa que vc nunca foi. Pare de fazer mimimi.,OFF
"Como é ser repórter de uma organização podre, tipo Globo, Foice de SP/USER/Piauí e outras bostas e não poder mais encarar o povo? Esse reporterzinho fica com ""ai - ele não usa máscara"" . Criem vergonha. O povo vai passar por cima dos traidores como um rolo compressor. O recado está dado. Entendam como quiserem. Principalmente os senhores do STF e do USER. Ou respeitam a Constituição ou vão encarar o povo nas ruas.",OFF
USER vamos ler a constituição cara e incrível pedir pra fechar o STF e o cúmulo da burrice e realmente não saber como funciona nossa democracia.,OFF
"Tida mulher é real. Seja ela gorda, magra, alta, baixa, preta,branca, feia, bonita. Toda mulher é real e não tem mulher mais real que outra.",NOT
"mas ele foi pra depor, como vai ficar em silencio? Isso é uma putaria !",OFF
ai vai tomar no cu juiz safado foi porra nenhuma não,OFF
"não, os filhos dele não fazem merda nenhuma. isso é discurso da mídia que compra o choro do nhonho.",OFF
Uma vergonha.... Uma propaganda podre o hambúrguer deve ser podre,OFF
USER É UM USER MUITO USER. VAI BUSCAR LUZ.,NOT
31 segundos. 2 mulheres e 2 homens se abraçando e sendo mencionados como namorados. E O USER TA FAZENDO ALARDE POR ISSO? USER POR ISSO. Vai todo mundo tomar no c* af -'-,OFF
A maconha tá acabando com os neurônios desse cara só fala merda,OFF
"USER USER USER USER Fato, pode reparar até no comportamento das torcidas. A nossa é muito mais racional, organizada e se expressa melhor. A das comadres, por exemplo, só tem gente emotiva e sem educação, tem até uns analfabetos. A da Jade só tem adolescente, a maioria burrinho... Pode reparar",OFF
"USER nem meme, da uma agonia do caralho",OFF
esse cara consegue ser cara de pau USER nos primeiros 30 segundos!!!,OFF
USER não entendi sou burro,OFF
Quem USER viu a pessoa tirar a vida de uma pessoa e 10 anos depois ta passeando pelas ruas ??? E uma vergonha desse Brasil. Meu USER USER por JUSTIÇA!!!🙏🏽🙏🏽😡 USER! 50 anos fechado USER🇧🇷🙏🏽🙏🏽,OFF
"Cliche, parece winx com cgi ruim (e em geral bem pior), as armas sao a coisa mais lgl do anime, personagens chatos, historia merda, n achei nd mt memoravel alem das armas (especificamente a foice e as espadas(?) da mina ruiva estranha)",OFF
"USER USER Uma coisa é não ser a favor e ficar na sua, outra é fazer campanha pra negativar um video e promover o boicote a uma empresa. Vai me dizer agora que isso não é homofobia? Se não é a favor de gays, apenas não seja gay.",NOT
"Meu qual o problema de ter um abraço entre dois homens e duas mulheres, eu abraço minhas amigas quem não abraça?? Gente preconceituosa qual o problema de ser gay? USER USER é humano, tem sentimentos e as vzs são muito mais legais que outras pessoas. USER ACHO ISUSER USER USER USER DE EDUCAÇÃO vão lavar uma louça ao invés de vim criticar",NOT
Deixo de assistir este programa porque embora sempre achei o Monark um maconheiro o direito a liberdade é inerente o para humano mesmo que seja falar uma grande merda.,OFF
"A USER ESTÁ JOGANDO A NAÇÃO CONTRA O USER USER. NÃO SOU BOBO NÃO OTÁRIOS .ELA QUER USER USER NO PAÍS, COMO SEMPRE. QUEM PÔS O USER USER USER LÁ?POR USER? NÃO SABEM?KKKKĶK",OFF
"USER não tem QI pra debater com os entrevistados... ruim demais, fala muita merda.",OFF
"USER Até os corintianos estão contra você nessa, mano! Apaga aí e para de passar vergonha, meu sem or! KKKKKKKKKKKKKKKKKKKK",OFF
tanta merda dando na minha vida q eu tô me sentindo um cu mané,OFF
USER burrinho de tudo,OFF
USER USER USER fanta laranja é meia boca p caralho,OFF
"USER USER desculpa macaco, não sabia que cê era analfabeto",OFF
"USER USER DOIS DIAS SÓ, GAYZAO",OFF
Nunca tinha visto falar em surto por sexo só no Brasil mesmo,NOT
Perdeu o cliente! USER! Usam crianças pra ter força ideológica.,OFF
Wrecking ball é pra comer o cu do palhaço hein. URL,OFF
USER o burguerking querendo ganha fama pelo lgbt USER nao apoio po. USER,NOT
"USER Não há nenhum mal em ler algo que te faça sentir bom. Você lê essa bosta de livro se você quiser. Ele está dizendo o que ele pensa, se você não concorda, não assiste o vídeo e leia o Crepúsculo em paz o.O!",OFF
"Cara isso é revoltante, vergonha das leis deste país.",NOT
USER É o que gostariam....qualquer pilantra serve...até mais canalha que Putin desde que manipulável....vindo do Biden....qualquer merda já não surpreende....,OFF
"Só digo uma coisa, a gente colhe o que a gente planta, e o que é seu tá guardado filho da puta!!!!!",OFF
"USER do bafomet , vergonhoso isso",NOT
Meu USER acho que não tem reportagem interessante e ficam postando essas porcarias. Vão rezar.,OFF
USER Esse é o retrato dessa elite nazista socialista eugenista de progressistas iluminados da extrema esquerda radical URL,OFF
USER Mulher virou traveco,OFF
RT USER: - cadê a porra da chave de casa to doida pra mijar URL,OFF
"rt USER USER USER pqp, eu fiz isso ontemm e minha mãe virou no super saiyajin",OFF
"USER Gordola, a espécie de humano mais medonha do mundo",OFF
caralho mano q sonho cabuloso q eu tive lkkkkkl seloco,OFF
"USER A direita vive há séculos da pobreza e da ignorância do povo, qual a novidade? Acham que eles cortam verba de educação pra que? Porque eles sabem que investir em educação resulta em perda de votos. Querem que o povo seja exatamente assim: pobre, humilhável e ignorante.",NOT
USER Central putinho pq o cara falou do técnico superestimado hauhauhuahua,OFF
Esse USER e muito debochado,OFF
4.000 retardados,OFF
USER USER USER USER USER ela vai indicar o Arthur tokinho que não vai leitar esse seu cu prolapsado,OFF
Quando ele postou isso eu tinha a porra de 3 ANOS,OFF
Quase quebrei a casa toda pra matar um bicho estranho q entrou aqui na cozinha kkkkkkk,NOT
Lixo de bk,OFF
Scooby e PA são leoninos então fizeram a besteira de da a liderança pra lina a canceriana por ser inferno astral deles. Que merda eles fizeram se eles tivesse a visão que tenho sobre os signos nem ia rolar isso. E ela vai colocar um deles 🤡,NOT
"Acho esta jojo irritante, ela pensa em apenas em gritar, sera q ela e surda ou se faz , mulherzinha chata aff. Alguém fala pra esta fulana ter mais educação pq se grito adiantace alguma coisa porco não morria.",OFF
"USER Aham, agora noel existe neh, seu velho LADRÃO FDP.",OFF
pra mim n existe nenhum desaforo na vida pior q ter alergia a absorvente tipo caralho eu preciso usar essa merda mas quase morro vai toma no cu,OFF
"USER DA CHINA™ o USER não é nazista, o problema que hj somos governados por uma carrada de sociopatas, desde a presidência até senadores, deputados tanto estaduais como federais, que se aproveitam desse tipo de situação pra deixar a sociedade mais doente do que já tá, porém isso é culpa de uma sociedade que se permite, pois ainda não aprenderam que o político tá lá pra servir o povo e não o povo servir político!",NOT
"USER USER USER Bandido do msm jto, não e opinião política q define se o cara e bandido ou não, agora se é vagabundo e sem vergonha ae e outros 500 kkkkkkk",OFF
"Absurdo, o erro foi de todos, pq o video foi editado. Eu não compactuo com nazistas, facistas, racistas, supremacistas brancos... USER DEIXANDO DE ASSINAR TOTALMENTE USER USER, E USER A TODOS A FAZER O USER. ACABAR USER USER USER USER... CHEGA!!!",NOT
NAO É USER USER USER USER USER,NOT
Porra!caralho!Esse cara é muito sábio no que diz.,OFF
"Quem foi esse herói,parabéns para ele,o capeta voltou para o inferno.",OFF
É serio que vcs deram o premio pra essa menina??? Que voz insuportavel!!!!,OFF
"USER USER Pilantras! Vai os dois para os quintos dos infernos, vcs se merecem! HASHTAG",OFF
Gente😱 vocês tão loucos?,NOT
"USER USER USER incrível USER Vendo todos esses comentários, penso pq os religiosos alienados são tão nojentos?",OFF
"USER, você é USER! Ri muito aqui e eu também li o livro pra saber do que as meninas falavam tanto! E você falou exatamente TUDO o que eu queria falar, mas não sabia como. Obrigado! Show. USER.",NOT
O cara mata a filha e sai no dia dos pais? Só no USER USER USER kkk,NOT
USER tá chapado? Agora vc viu que a liberdade de expressão tem limites? Já foi tá feito.,OFF
"RT USER: 🫀; Aaaa, vai ser só uma ficada. 🧠; Eu já avisei que isso vai dar merda...",OFF
Vão comer arroz e feijão seus fdp frescos do caralho !!!!!!,OFF
esse cara tenque lavar a lingua,NOT
USER Desgraça msm,OFF
"Ah... USER USER USER USER, biblia, USER USER USER... USER nem usava perfume... família tradicional de cú é rola. O amor não tem que possuir forma, gênero, raça ou obedecer padrões.",OFF
USER USER USER Resumido a mulher foi escrota com o marido O mendigo foi escroto com a mulher O marido foi escroto com o mendigo Não tem santo nessa história 3 escrotos Vítimas os filhos infelizmente e o povão adora isso,OFF
"Eu sou mt otário mesmo, vsf",OFF
eu acho que nos temos que colocar nossas macara i ir pra rua mostra pra esse tirano que ele não ta com essa bola toda não porque se ficarmos só sentados reclamando não vai adianta não na cabeça doente dele ele acha que o USER ta ali e nos temos que mostra pra ele que ele não nos representa,OFF
"Somos, ainda, um país muito atrasado e aí está a prova: todas essas manifestações homofóbicas. O discurso é sempre o mesmo: ""Não sou preconceituoso, mas..."". Enquanto o mundo inteiro se move no sentido de entender que ninguém tem o direito de julgar a quem o outro pode amar, no Brasil, continuamos um povo burro, preguiçoso e cheio de uma moralidade torpe.",OFF
"O USER falhou ao dar asas ao Monark. Foram inúmeras cagadas e, como o USER USER defendeu, tem que cortar o mal pela raiz. O sabichão do Monark colocou em risco o trabalho e o sustendo de várias famílias que dependem do podcast. Uma pena. Esse cheira cueca do Monark foi tarde.",OFF
"continuando eu cheguei a esse ponto foi no seguinte. USER acha que alguem ia fala USERdo isso pra ele nao a pessoa nao ia chegar assim falando"" ei ei USER sabia que o crepusculo tem umas parte la que o eduard se diz fodao e etc"". claro que nao e USER tem outro video dele so micareta e no começo USER diz USERdo""se USER for numa micareta e respirar bem fundo USER pega aids. como ele soube a mesma coisa sobre aquele assunto.niguem falou pra que assism""sabia se vç for numa micareta e respirar USERPegaAid",OFF
"Quando a USER sair que ver tudo o que o USER falou dela, ela USER vai esperar nem encontrar com ele, vai dizer em rede nacional mesmo kkkkk. USER tá dando mole arrumando treta de atoa, primeira roça que for ela vai sair só por causa disso. Uma pena porque gosto tanto dela",NOT
"Ai cara ,, meu primo me mostrou voce ontem ... tipo eu gosto do MysteryGuitarMan ta ligado ,, não curtia outros cara .. mas gostei de voce .. continua assim ... isso bate com tudo que a emprensa coloca ... é legal isso por que a maioria das pessoas que não enchergam como voce é por que a emprensa já domino tudo ... dai é foda por isso ficam revoltado e pá mas continua gostei mesmo ... sei lá se voce vai le isso ,,, mas abração cara !!",OFF
Essa nojo Toddynho e ridículo ser humano horrível,OFF
"USER Ser gay não é problema,problema é querer obrigar a agenda gay na maioria hetero.",NOT
"é , mas eles fazem o maior sucesso no mundo todo , ganham milhões ! E você ? um merda ! ; USER",OFF
Dois monstros criminosos que mataram a sangue frio a inocente Isabella!! O largo de fogo do inferno espera por vcs. Ninguém escapa da justiça USER! Como pode esses monstros ainda terem dia livre no dia dos pais??? Mas que pai e mae é essa que mata uma criança?? Nunca terao USER na vida.😢😢😢😢,NOT
USER vc é sapatao ou fan do suju,OFF
"USER O vírus taí, mas a imbecilidade é demais, o povo não tão nem aí querem fazer aglomerações e etc.",OFF
JAJAJAJAJAJAJAAJAJAJAJAJAJAJAJAJAJAJA ESTÁ MAMANDO URL,OFF
Velho escroto URL,OFF
meu Deus que ódio dessa Internet de merda vagabunda pilantra,OFF
USER ou meninhos q queriam ser menininhas USER,OFF
"nenhuma dessas aí é índia. índia de verdade tem rosto de japonesa, feia pra caralho, com teta murcha e quadril de geladeira.são umas coisas horríveis.",OFF
"Esse vídeo foi o seu primeiro USERue vi. USER,aí já era! Sem puxar o seu saco(aliás, coisa USER não gosto é de puxar o de ninguém), já assisti vários, e até então confesso USERue concordei com todos,USER O ""POLÍTICOS""!!!!.Aliás,não só concordei como dei ótimas gargalhadas com todos. Esse jeito de falar a verdade sem tarjas, misturado a esse humor com caras e USER...USER, e demais acessórios é o USER faz a diferença.Te admiro! Parabéns pelo trabalho! Ah, e não custa dizer: vc é gato,cara! Vlw!",NOT
"Desculpe aí ao USER, meu xará, mas o nazismo não venceu as eleições democraticamente dizendo que iriam matar gente. USER, com seus discursos e assinando vários acordos, USER seus eleitores, essa ideia que, eu entendi que o USER quis dizer, que o nazismo venceu as eleições porque convenceu que matar gente é legal é mentira! Que o USER possa fazer outro podcast e me convidar para abordarmos a história do nazismo direito.",NOT
"Kkkk guria sem noção😱🙈USER ficou famosa pela palhaçada 🤡ah por favor guria vai c internar sua loka,nem sei quem é essa tal de famosa🤦🏼‍♀️😱gente segura essa loka é um PERIGO p sociedade.😷não ta nem aí falta de respeito.a Lei tem q tomar ATITUDE.enquanto muitos passam fome tristeza,r nesse momento USER???? meu USER....",OFF
USER da jojo imagina quando ela souber que o compadre dela morreu? Nossa e muito ruim agente perder alguém assim de uma maneira tão violentá.😓,NOT
Tanto barulho apenas por isso??? Essa gente preconceituosa é burra mesmo! USER... Quanta gente imbecil no mundo!,OFF
USER Isso vindo de QUEM INFORMA é de um mau caratismo sem tamanho. Vocês que administram essa página não tem vergonha na cara.,OFF
"USER USER USER USER USER Vá pra puta que te pariu se o Messi não mereceu a bola de ouro, e 2018 Messi foi o jogador com melhores números, tanto Salah como Ronaldo poderiam vencer a bola de ouro, seguindo a vossa lógica, Messi merecia bola de ouro em 2018",OFF
RT USER: PUTARIA,OFF
Tem que pegar o nome de todos. Quem der entrada em hospital precisando de respirador infelizmente vai ficar chupando dedo,OFF
"Podem apoiar,mas usa máscaras por favor eu não estou contra o manifesto, mas temos que nos livrar do maldito vírus mortal que veio da China.",OFF
"o USER que queremos só depende do USEReiro ??? iiiii acho que deu ruim....USER é um país de covardes...negócio é carnaval, futebol muita bebida e prostituição...USER ACABOU.",OFF
Esse USER mucha na hora pela saco......só corpinhoooo,OFF
"O que muitas pessoas não aceitam é que tem mulheres que tem fetiches esquisitos como essa mulher,o corno possivelmente não satisfaz a mulher como se deve e esse cara em situação de rua é inocente!",OFF
"Não me passa verdade em momento nenhum,parece que ele ensaiou isso tudo ,chega beirar ao ridículo essa reportagem . Mtos detalhes tá obviil que ele tá mentindo . Era só falar que comeu pq ela pediu e pronto precisa dessa falação toda não!",OFF
Se a regra do Brasil hoje é USER EM CASA que merda de exemplo e esse não estão USER aí para uma doença que já matou milhares 😡😡😡,OFF
A outra ainda quer falar de moral tem que ter moral pra falar essas merda,OFF
USER USER É hoje caraio puta que pariu vai tomar no cu,OFF
"O que o USER não merece é mais do mesmo, USER e USER, pior ainda o miserável do Doria, vamos de Moro!!!",OFF
"Macho é um bicho escroto mesmo, não pode vê uma mulher",OFF
"que tipo de estética é essa, amiga ? estética de retardada ?",OFF
"Mulher completamente descontrolada, exige um monte de coisas dos outros, e nao faz nem o mínimo que e ter educação",OFF
Seu rabo que é ! u.u,OFF
"Se for comparar então por assassinato ele deveria estar preso por negligência no trânsito e matar um pedestre, o Bruno matou e foi preso. Porque com ele foi diferente calma aí mane ninguém tem moral pra falar de ninguém… URL",NOT
"USER USER USER Eu gosto dele!!! Tem culhao para contratar e segurar a onda !!! Mas o que fode na minha opinião mesmo sendo de SP é a zona política, um diretor de um grupo outro de outro, ai rola a ciumeira e fode tudo !!! Fica a impressão que esse ano o Landim chamou a galera e disse: eu mando",OFF
Fui pro bglho do breno disposta a ficar mal voltei com uma dor desgraçada kkkk que odio,OFF
"Foi eu soltar vídeo cantando que já tô famosa, vai tomar no cu pai 🖕🖕🖕🖕🖕🖕🖕🖕🖕 URL",OFF
"-Fila da caixa cheia de gente pode - contra recomendações dos profissionais da saúde, manifestantes apoiadores de Bolsonaro faz aglomeração. Eita Globo lixo!",OFF
"Tô numa fase da minha vida que estou tacando o fodase pra tudo, quer falar, fala. N quer, vai tomar no cu pra lá... Nunca fui de ficar pagando pau p ninguém, deve ser por isso que de a cada 10 pessoas 2 gosta de mim, e eu tô como? tô nem ai",OFF
o vini me fode muito bem,OFF
"USER USER Entregaram nosso Cruzeiro né velho fdp, mesmo q fosse verdade, se clube foi entregue foi pq vc e sua quadrilha o quebraram e deixou nessa situação.",OFF
"Uma coisa é vc ensinar seus filhos respeitar a opinião do próximo, outra coisa é vc incentivar ele e ser gay ,vai pra pqp",OFF
Essa mina é egocêntrica acha que sempre está certa,OFF
Esse cara é tão USER que não consegue nem entender que está errado! meu deus,OFF
"USER Afinal essas parasitas vão devolver o dinheiro que receberam injustamente? Um absurdo a falta de coordenação nos pagamentos do auxílio emergencial. Até rico recebia, ficava na moita e só devolvia se a coisa era descoberta.",OFF
"Empresa lixo. A ações de vocês irão cair absurdamente. Onde já se viu , usar crianças pra falar em LGBT? USER tem que brincar, curtir a infância. Esse tipo de assunto não cabe a eles. Marca nojenta!!!",OFF
"Deus USER Deus, religião foi criada pelo ser humano e pastor bom pra mim, USER o pastor Arnaldo (assistam os vídeos dele, USER), e sexualidade não faz caráter de ninguUSERm, inclusive, um gay pode ser boa ou má pessoa, mas a maioria que conhece USER gente boa e honesta, portanto, fiquem com a porra do preconceito dentro de suas igrejas e casas e deixem cada um viver sua vida, ou algum homossexual te prejudicou?",OFF
Deixa as nossas crianças ser criança aff,NOT
Que falta q faz um bom sexo na vida de uma mulher...🤦🏿‍♂️🤦🏿‍♂️,OFF
"USER a parada é o seguinte, eu nao descordo de tudo que USER fala.... realmente em alguns pontos USER tem razao, eu sou fan da serie, e nao acho certo USER generalizar as coisas e nem ridicularizar as pessoas, USER tem sua opniao, mas USER exagerou... serio mesmo, USER foi machista e idiota... USER tem o direito de falar o que USER pensa, mas pense melhor em como falar ok...",OFF
O argumento desse cara é ridículo. Sabe nem o que fala...,OFF
"Cada dia gosto respeito menos as religiões, todas. Bando de cínicos aproveitadores. URL",OFF
"USER pela Jojo mais ela tá se queimando , desnecessário esse showzinho dela , o USER levantou de boa e ela gritando igual uma louca , se perdeu no jogo tô pegando ranço já 🤦‍♀️🙄",OFF
"USERuando a pessoa só consegue fazer sucesso criticando o sucesso dos outros... auhsuahs... parabéns pela sua criatividade... Mas USER FAZ SENTIDO fikar falando mal de uma coisa USER USER USER gosta... Mas muita gente gosta neeh... Eu USER sou virgem... Já sou mãe... Já achei meu principe encatado Odeio Justin USER.. Mas Adoro Crepusculo!! =) Isso prova uma controversia em sua teoria, não??? =**",NOT
"eu acho incrível a falta de consideração das pessoas , você se doa e a pessoa enfia a consideração no cu",OFF
USER Já chega mandando kk,NOT
">>63388dei o gabarito. o áudio dela só confirma tudo o que eu disse, apesar dela não saber explicitar o que sentiu enquanto conversava com você. entenda paranóico e implicante como beta desesperado por migalha de buceta.",OFF
"VOCÊ É MUITO ARROMBADA NMRL, NÃO ME COBRA NADA FINAL DE SEMANA QUE VEM",OFF
"Eu sou doida ou esse cara tá aproveitando a fama? Sinceramente olhando de fora, sinto nojo.",OFF
rt USER mano que isso alguém ligou essa noite 47 vezes atendi agora de manhã não falam nada to ficando com um puta desespero já,OFF
'Colocamos uma pessoa Intelectual e um Jumento pra debater (Sem saberem)',OFF
vontade de tacar o fodase ta grande,OFF
O cigarro 🚬 é o álcool acabam com a saúde os 2 são cancerígenos,NOT
APRENDAM COM O USER HANG HIPÓCRITAS DA CPI,OFF
Eu ainda tô muito fechado com o Gordola mas isso aqui me deixa revoltado demais bixo URL,OFF
educação? história? USER!!! vagabundo safado!,OFF
"dor de cabeça do krl, essa porra q n desce",OFF
se arrependimento matasse eu tava morta enterrada podre debaixo da terra,NOT
"Meu USER do céu! Tô apavorada com a quantidade de comentários de mulheres que caíram na lábia desse malandro... ele não é inteligente, minha gente... ele é malandro! Usa palavras soltas, que parecem inteligentes, enaltece as mulheres e consegue o que quer! Rindo até ano que vem!!! Abre o olho, mulherada!!!",OFF
"RT USER: USER Será que algum segurança já pegou alguém fazendo isso e levou pra uma salinha nos fundos, onde essa pessoa…",OFF
"eu sou muito idiota mano kkkkkkk obrigada deus pelos sinais, agora eu aprendo",OFF
Ei ei ei jornalista é tudo gay,OFF
USER USER bosta quer dizer com lado é psicopata porque matou simplesmente umas pessoas e garantiram os policiais e aquele que mora aqui em São USER que acusou o presidente de genocídio matou mais de 3.000 pessoas o USER é o quê em rede USER bosta,OFF
USER USER: que nojo de vocês. cultura podre.,OFF
vou coringar pqp VAI SE FUDER,OFF
USER USER USER sou lgbt e opiUSERião USERão é a mesma coisa que homofobia. O comeUSERtário dessa pessoa foi clarameUSERte uma crítica por eUSERsiUSERar o míUSERimo de respeito que as criaUSERças devem ter com pessoas lgbt. Ele/ela com certeza usou uma RELIGIÃO para tacar ódio. Isso sim é ser um precoUSERceituoso USERojeUSERto porquê além de USER ter o míUSERimo de seUSERso utilizou uma religião que prega amor para causar discórdia 🤭,NOT
"Esses agentes estão é tomando um baile desse vagabundo, uma mega mobilização em torno de um único indivíduo armado só mostra o quando a segurança pública é patética, caótica e vulneravel!! 200 incompetentes que não conseguem pegar um único indivíduo armado que desde o inicio dizem que está encurralado e ainda sim levam tiro dele na cara??? Isso é vergonhoso!!! É o retrato de uma segurança pública que se acostumou a mostra valentia apenas contra cidadãos desarmados que querem trabalhar e desobedecem decretos abusivos de prefeitos e governadores!! Quem tinha de estar armado era esses fazendeiros que certamente a essa altura já teriam mandado esse vagabundo pra cova, pois nas casas onde ele passou e se deparou com proprietário armado e até trocou tiros, ele não se engraçou de entrar né?",OFF
kkkk 8 anos e essa poha muDOU USER,OFF
USER vagabundo de merda... cidadão de bem os caralho...isso q esses bosta querem liberando arma...matar gente desarmada pq não segura na mão e entregar as armas p bandido sem nem piar...chorando de medo...q nem o presidente bosta deles,OFF
Quem for boicotar O Boticário DEVE também boicotar: USER USER USER (Youtube é da USER) USER . E a lista só aumenta. Vamos ver até onde vai a hipocrisia desses crentes nojentos.,OFF
"USER.. vendo esse vídeo ... USER falando horrores, USER quieto... ela eh ridícula mesmo... arrogante, se acha mesmo uma rainha.. mas caiu tanto no meu conceito que não volta mais... ela acha que eh dona da fazenda? Quem ela pensa que é pra ficar falando assim com os outros?",OFF
Porra de time fudido do caralho esse da Itália… URL,OFF
"Talvez eu leve um carão mais tarde, mas eu não tô nem aí! Tudo o q eu disse, eu falei sério! Pode brigar comigo. Eu não ligo! eu só não aceito de jeito nenhum q façam a minha *** de otária!",OFF
"Se eu esfaqueasse todos aqueles que não gosto, metade do Brasil morria kkkk zoas.. qual a lógica de esfaquear alguém, simplesmente por que você não concorda com os ideias da pessoa? Se fosse assim, todo esquerdista poderia esfaquear todos da direita e vice versa USER",OFF
USER USER AMAVA FESTA USER E TINHA UMA FANTASIA ...SUBIR NO PAU DE SEBO kkkkk,OFF
Vocês são lixo!!!! Deixem as crianças em paz!!!!,OFF
kkk sou tao egoísta me odeio,OFF
USER USER USER que tem que calar a boca é o presitende por que só fala merda e só faz merda e o povo continua na merda por que ele mesmo que era para passar uma atitute respeitavél pelo povo mas não não tem respeito e não é pelo o povo,OFF
USER ta sendo ridículo esse teatro da jojo aumentando a voz em tudo e tentando mandar em tudo,OFF
USER USER O Barba é um dos maiores corruptos do planeta. Quem nega isso ou em cego ou canalha como ele.,OFF
"CHEGOU A TUA VEZ, MINHA BICHINHA!! 🥺🤧❤️🌵🌟 HASHTAG URL",NOT
caralho mano eu to muito triste pqp,OFF
"USER USER Cala a boca, tá doidão de Stella fdp",OFF
esse USER USER safado mentiroso,OFF
"Isso me entristece muito de verdade, lamento muito por ele ter falado essas coisas,por mais que ele e um tremendo idiota ignorante,e uma pessoa boa,e sempre gostei do flow,porém ele deve ser desligado por posicionamentos como esse possa incentivar mais pessoas idiotas",OFF
cólica desgraçada,NOT
"Na China também existe USER. Quero ver a coragem da USER fazer essa publicidade lá! Detalhe: O PCC persegue não só gays, como cristãos e todas as minorias. O regime já matou milhões. Pura canalhice da USER. Deu ruim pra USER. Quem lacra não lucra.",OFF
USER thayse é muito mentirosa falando de pesadelo puro kaor pra chama a atenção.,OFF
Ele e a mulher são dois sem vergonha. Pior é o cara aceitando ser corno. O mundo não é mais o mesmo,OFF
USER E como vai controlar mano? Vai trancafiar dentro do quarto com cadeado? Vai fazer oq? Você já foi criança também !,NOT
Me deu nojo em ouvi esse cara fala essas coisas.,NOT
kkkkkkkkkkkkk vida de merda foi legal kkkkkkk vou falar assim que nen USER,OFF
Vai ter casal gay sim e se reclamar vai ter crente no próximo comercial também!,NOT
a buceta da sua vo URL,OFF
"Eu fico com pena do marido, serio, depois de ver a entrevista do marido dela eu fiquei com muita pena pq a mulher realmente é doente e mesmo assim ele nao abandonou ela.",OFF
o que aconteceu é que ela quis transar c ele...simplesmente assim kkk tem câmeras e testemunhas pra isso...,NOT
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk felipe USER é USER USER ri muito,NOT
"Agora o USER vai poder usufruir do seu direito de USERuerer ser idiota..... Já foi 2 convidados do programa falando USER eles tinham a responsabilidade como entrevistadores e como veículo de mídia.... Por má fé ou por ignorância, já USER eu não coloco a mão no fogo sobre o USER ser mesmo nazista, vcs atiraram pedras pra todo lado até uma acertar o ninho de marimbondos.... Espero USER agora o USER sempre contido, embora o próprio USER já deu mtas vezes a dica da ""opinião pessoal do USER"", esteja comprometido com a bola poderosa USERue está em suass mãos e como usar essa bola pra não se matar como seu colega... Uma pena USER os dois ignorantes agora USER sabem o poder USER tem em mãos, não possam aproveitar isso juntos.... O poder USERue veio fácil sera tirado de forma fácil",OFF
Seu corpo gordinho é muito fofo e lindo 😍😍😍😍😍,NOT
all of us are dead ta me deixando triste e puto,OFF
Propaganda de hamburguer que não mostra o hamburguer ? Não USER !!!,NOT
"USER USER USER Primeiro ato q presta desse presidente ridículo Vasco, Havan e Bolsonaro",OFF
"idiotização das pessoas, fim das religiões, extinção do Cristianismo… A LISTA É GIGANTE.",OFF
agora vai caralho 🤪 URL,OFF
"""só anda com essas roupa de piriguete... 🥺😔"" KKKKKKKKKKKK mãe me odeia",OFF
